D_ID,CREATED,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,EQUIPMENT_ID
389270554,2021-05-20T12:42:31.955Z,681,723,2021-04-15,2021-05-15,4023,43,1
389350149,2021-05-20T19:54:55.533Z,54,723,2021-04-01,2022-03-31,3579,52,3
388553735,2021-05-18T11:51:58.356Z,191,54,2021-05-15,2021-05-31,2469,48,1
389468687,2021-05-21T13:11:25.874Z,898,681,2021-05-07,2021-05-31,4023,38,1
386649379,2021-05-18T17:53:38.853Z,218,781,2021-04-16,2021-04-17,3564,190,2
388463069,2021-05-18T10:30:04.002Z,781,218,2021-05-15,2021-05-31,2469,1023,4
388645476,2021-05-18T13:14:56.404Z,796,638,2021-04-01,2021-06-30,4215,38,2
388488212,2021-05-18T11:41:32.499Z,898,308,2021-04-15,2021-04-30,2469,48,2
388645701,2021-05-18T13:14:56.403Z,191,587,2021-04-01,2021-06-30,4215,38,1
389229636,2021-05-20T08:45:43.047Z,723,638,2021-05-15,2021-05-31,2455,48,1
388358218,2021-05-18T08:47:45.675Z,723,587,2021-05-15,2021-05-31,2469,52,1
389469579,2021-05-21T13:11:25.874Z,736,54,2021-05-07,2021-05-31,4023,38,2
388365378,2021-05-18T08:47:45.681Z,191,54,2021-05-15,2021-05-31,2469,52,2
389280910,2021-05-20T12:44:14.438Z,898,54,2021-05-15,2021-05-31,4023,43,1
388356505,2021-05-18T08:47:45.675Z,764,638,2021-05-15,2021-05-31,2469,52,1
388457064,2021-05-18T10:24:36.487Z,781,678,2021-05-15,2021-05-31,2469,1023,4
388457070,2021-05-18T10:24:36.487Z,781,308,2021-05-15,2021-05-31,2469,1023,4
388548809,2021-05-18T11:49:36.591Z,898,587,2021-05-15,2021-05-31,1817,48,4
388489217,2021-05-18T11:41:32.500Z,781,678,2021-04-15,2021-04-30,2469,48,2
386628231,2021-05-18T17:53:38.855Z,681,585,2021-04-16,2021-04-17,3564,190,1
388552086,2021-05-18T11:51:58.356Z,898,587,2021-05-15,2021-05-31,2469,48,2
389469574,2021-05-21T13:11:25.874Z,781,638,2021-05-07,2021-05-31,4023,38,2
389246905,2021-05-20T08:46:02.894Z,266,54,2021-05-15,2021-05-31,2455,1023,2
389477212,2021-05-21T13:17:51.650Z,688,504,2021-05-13,2021-05-31,4023,38,1
388481032,2021-05-18T11:40:04.474Z,266,308,2021-04-01,2021-04-14,2469,48,4
389476596,2021-05-21T13:17:51.649Z,796,681,2021-05-13,2021-05-31,4023,38,2
388464029,2021-05-18T10:30:04.000Z,723,638,2021-05-15,2021-05-31,2469,1023,1
388646085,2021-05-18T13:14:56.403Z,736,218,2021-04-01,2021-06-30,4215,38,1
389476602,2021-05-21T13:17:51.649Z,796,638,2021-05-13,2021-05-31,4023,38,2
389349301,2021-05-20T19:54:55.532Z,218,585,2021-04-01,2022-03-31,3579,53,3
389280703,2021-05-20T12:44:14.439Z,736,504,2021-05-15,2021-05-31,4023,43,4
388472421,2021-05-18T10:30:04.002Z,266,587,2021-05-15,2021-05-31,2469,1023,2
389229388,2021-05-20T08:45:43.047Z,796,681,2021-05-15,2021-05-31,2455,48,1
388357144,2021-05-18T08:47:45.675Z,736,54,2021-05-15,2021-05-31,2469,52,1
388724699,2021-05-18T15:28:33.574Z,585,638,2021-05-01,2021-05-31,1817,114,2
389348725,2021-05-20T19:54:55.532Z,587,736,2021-04-01,2022-03-31,3579,43,3
389229395,2021-05-20T08:45:43.049Z,796,587,2021-05-15,2021-05-31,2455,48,4
388552381,2021-05-18T11:51:58.356Z,796,54,2021-05-15,2021-05-31,2469,48,1
389236682,2021-05-20T08:46:02.893Z,736,587,2021-05-15,2021-05-31,2455,1023,1
388483465,2021-05-18T11:40:51.511Z,764,678,2021-05-01,2021-05-14,2469,48,4
388481034,2021-05-18T11:40:04.471Z,266,308,2021-04-01,2021-04-14,2469,48,1
389348920,2021-05-20T19:54:55.524Z,638,688,2021-04-01,2022-03-31,3579,68,4
388356207,2021-05-18T08:47:45.681Z,781,54,2021-05-15,2021-05-31,2469,52,4
388483905,2021-05-18T11:40:51.511Z,688,678,2021-05-01,2021-05-14,2469,48,4
384585859,2021-05-21T13:07:52.424Z,898,504,2021-05-01,2021-05-31,4023,38,4
389236503,2021-05-20T08:46:02.894Z,764,54,2021-05-15,2021-05-31,2455,1023,4
388550305,2021-05-18T11:49:36.591Z,723,218,2021-05-15,2021-05-31,1817,48,2
388645469,2021-05-18T13:14:56.403Z,796,681,2021-04-01,2021-06-30,4215,38,4
388646071,2021-05-18T13:14:56.403Z,736,587,2021-04-01,2021-06-30,4215,38,4
388553223,2021-05-18T11:51:58.356Z,266,587,2021-05-15,2021-05-31,2469,48,4
389246904,2021-05-20T08:46:02.894Z,266,54,2021-05-15,2021-05-31,2455,1023,4
388493347,2021-05-18T11:42:39.285Z,898,678,2021-05-15,2021-05-31,2469,48,2
384593265,2021-05-21T13:07:52.424Z,191,504,2021-05-01,2021-05-31,4023,38,2
389270582,2021-05-20T12:42:31.955Z,638,191,2021-04-15,2021-05-15,4023,43,4
389348468,2021-05-20T19:54:55.526Z,638,585,2021-04-01,2022-03-31,3579,114,4
389270783,2021-05-20T12:42:31.955Z,587,191,2021-04-15,2021-05-15,4023,43,2
385892097,2021-05-18T17:53:38.833Z,587,723,2021-04-15,2021-06-30,3564,190,1
389349291,2021-05-20T19:54:55.532Z,218,585,2021-04-01,2022-03-31,3579,190,3
388552584,2021-05-18T11:51:58.355Z,585,54,2021-05-15,2021-05-31,2469,48,1
384589025,2021-05-21T13:07:52.422Z,723,54,2021-05-01,2021-05-31,4023,38,2
388467574,2021-05-18T10:30:04.005Z,585,504,2021-05-15,2021-05-31,2469,1023,1
388777789,2021-05-18T17:39:12.833Z,723,308,2021-05-15,2021-05-31,3564,53,1
389476837,2021-05-21T13:17:51.649Z,781,638,2021-05-13,2021-05-31,4023,38,4
388356177,2021-05-18T08:47:45.693Z,781,504,2021-05-15,2021-05-31,2469,52,2
388359228,2021-05-18T08:47:45.675Z,585,638,2021-05-15,2021-05-31,2469,52,1
388462459,2021-05-18T10:30:04.002Z,806,681,2021-05-15,2021-05-31,2469,1023,2
389477431,2021-05-21T13:17:51.649Z,723,54,2021-05-13,2021-05-31,4023,38,1
389280464,2021-05-20T12:44:14.438Z,266,681,2021-05-15,2021-05-31,4023,43,1
389476869,2021-05-21T13:17:51.649Z,781,218,2021-05-13,2021-05-31,4023,38,1
388548476,2021-05-18T11:49:36.591Z,796,638,2021-05-15,2021-05-31,1817,48,2
389349318,2021-05-20T19:54:55.526Z,218,529,2021-04-01,2022-03-31,3579,1023,4
388549022,2021-05-18T11:49:36.591Z,723,681,2021-05-15,2021-05-31,1817,48,2
388355682,2021-05-18T08:47:45.693Z,796,504,2021-05-15,2021-05-31,2469,52,4
388353996,2021-05-18T08:47:45.681Z,912,218,2021-05-15,2021-05-31,2469,52,4
388708055,2021-05-18T15:02:46.309Z,736,308,2021-05-01,2021-05-14,2469,114,2
388478889,2021-05-18T11:40:04.474Z,736,308,2021-04-01,2021-04-14,2469,48,4
389229748,2021-05-20T08:45:43.047Z,806,638,2021-05-15,2021-05-31,2455,48,1
389235821,2021-05-20T08:46:02.892Z,781,681,2021-05-15,2021-05-31,2455,1023,1
388724588,2021-05-18T15:28:33.574Z,736,218,2021-05-01,2021-05-31,1817,114,4
388494112,2021-05-18T11:42:39.285Z,781,678,2021-05-15,2021-05-31,2469,48,2
388646289,2021-05-18T13:15:26.235Z,191,218,2021-05-01,2022-04-30,4215,38,1
389471037,2021-05-21T13:11:25.874Z,191,587,2021-05-07,2021-05-31,4023,38,4
389476626,2021-05-21T13:17:51.651Z,796,504,2021-05-13,2021-05-31,4023,38,2
388779973,2021-05-18T17:39:12.692Z,688,308,2021-05-15,2021-05-31,3564,53,2
388460675,2021-05-18T10:30:04.002Z,898,638,2021-05-15,2021-05-31,2469,1023,2
388468570,2021-05-18T10:30:04.005Z,529,587,2021-05-15,2021-05-31,2469,1023,4
388478349,2021-05-18T11:40:04.471Z,723,678,2021-04-01,2021-04-14,2469,48,1
389469013,2021-05-21T13:11:25.874Z,796,54,2021-05-07,2021-05-31,4023,38,1
388497216,2021-05-18T11:42:39.284Z,191,308,2021-05-15,2021-05-31,2469,48,1
389229921,2021-05-20T08:45:43.049Z,585,54,2021-05-15,2021-05-31,2455,48,4
388724708,2021-05-18T15:28:33.574Z,529,638,2021-05-01,2021-05-31,1817,114,2
388488725,2021-05-18T11:41:32.495Z,764,678,2021-04-15,2021-04-30,2469,48,1
388486985,2021-05-18T11:40:51.510Z,191,678,2021-05-01,2021-05-14,2469,48,2
384586733,2021-05-21T13:07:52.423Z,796,504,2021-05-01,2021-05-31,4023,38,1
389469155,2021-05-21T13:11:25.875Z,781,218,2021-05-07,2021-05-31,4023,38,4
388478533,2021-05-18T11:40:04.474Z,806,678,2021-04-01,2021-04-14,2469,48,2
385867673,2021-05-18T17:53:38.839Z,218,266,2021-04-15,2021-04-16,3564,190,1
389280881,2021-05-20T12:44:14.439Z,898,504,2021-05-15,2021-05-31,4023,43,2
388724711,2021-05-18T15:28:33.574Z,529,218,2021-05-01,2021-05-31,1817,114,2
389349095,2021-05-20T19:54:55.525Z,218,723,2021-04-01,2022-03-31,3579,190,1
388484128,2021-05-18T11:40:51.510Z,736,308,2021-05-01,2021-05-14,2469,48,4
389468712,2021-05-21T13:11:25.876Z,898,504,2021-05-07,2021-05-31,4023,38,4
389348478,2021-05-20T19:54:55.526Z,638,585,2021-04-01,2022-03-31,3579,52,4
389229322,2021-05-20T08:45:43.047Z,806,54,2021-05-15,2021-05-31,2455,48,1
389247176,2021-05-20T08:46:02.903Z,191,504,2021-05-15,2021-05-31,2455,1023,4
385892032,2021-05-18T17:53:38.833Z,587,796,2021-04-15,2021-06-30,3564,190,4
388497209,2021-05-18T11:42:39.285Z,191,678,2021-05-15,2021-05-31,2469,48,2
389348674,2021-05-20T19:54:55.531Z,681,688,2021-04-01,2022-03-31,3579,52,3
388354020,2021-05-18T08:47:45.681Z,912,54,2021-05-15,2021-05-31,2469,52,4
388483832,2021-05-18T11:40:51.510Z,796,308,2021-05-01,2021-05-14,2469,48,2
384586670,2021-05-21T13:07:52.422Z,806,218,2021-05-01,2021-05-31,4023,38,4
388360956,2021-05-18T08:47:45.682Z,529,638,2021-05-15,2021-05-31,2469,52,2
388488595,2021-05-18T11:41:32.500Z,912,678,2021-04-15,2021-04-30,2469,48,4
385875689,2021-05-18T17:31:48.397Z,54,781,2021-04-13,2021-04-14,3564,40,1
389347333,2021-05-20T19:54:55.532Z,898,218,2021-04-01,2022-03-31,3579,114,4
388478047,2021-05-18T11:40:04.475Z,764,678,2021-04-01,2021-04-14,2469,48,2
384593268,2021-05-21T13:07:52.423Z,191,504,2021-05-01,2021-05-31,4023,38,1
388491182,2021-05-18T11:41:32.499Z,266,678,2021-04-15,2021-04-30,2469,48,2
389350214,2021-05-20T19:54:55.533Z,54,529,2021-04-01,2022-03-31,3579,1023,3
388489642,2021-05-18T11:41:32.499Z,585,308,2021-04-15,2021-04-30,2469,48,2
389469249,2021-05-21T13:11:25.874Z,806,638,2021-05-07,2021-05-31,4023,38,4
388551891,2021-05-18T11:51:58.356Z,796,681,2021-05-15,2021-05-31,2469,48,2
388724625,2021-05-18T15:28:33.574Z,723,638,2021-05-01,2021-05-31,1817,114,1
388357102,2021-05-18T08:47:45.693Z,736,504,2021-05-15,2021-05-31,2469,52,2
388724792,2021-05-18T15:28:33.574Z,796,54,2021-05-01,2021-05-31,1817,114,4
389229396,2021-05-20T08:45:43.049Z,796,587,2021-05-15,2021-05-31,2455,48,2
388724751,2021-05-18T15:28:33.574Z,266,218,2021-05-01,2021-05-31,1817,114,2
384585316,2021-05-21T13:07:52.422Z,912,638,2021-05-01,2021-05-31,4023,38,1
389350168,2021-05-20T19:54:55.534Z,54,688,2021-04-01,2022-03-31,3579,1023,3
389469873,2021-05-21T13:11:25.874Z,688,54,2021-05-07,2021-05-31,4023,38,1
384593419,2021-05-21T13:07:52.422Z,266,54,2021-05-01,2021-05-31,4023,38,4
388462493,2021-05-18T10:30:04.002Z,796,54,2021-05-15,2021-05-31,2469,1023,2
389349293,2021-05-20T19:54:55.534Z,218,585,2021-04-01,2022-03-31,3579,114,3
388553273,2021-05-18T11:51:58.356Z,266,54,2021-05-15,2021-05-31,2469,48,1
388552700,2021-05-18T11:51:58.356Z,723,587,2021-05-15,2021-05-31,2469,48,4
389476601,2021-05-21T13:17:51.649Z,796,638,2021-05-13,2021-05-31,4023,38,4
388479160,2021-05-18T11:40:04.476Z,688,308,2021-04-01,2021-04-14,2469,48,2
388552380,2021-05-18T11:51:58.356Z,796,54,2021-05-15,2021-05-31,2469,48,2
388724623,2021-05-18T15:28:33.574Z,723,638,2021-05-01,2021-05-31,1817,114,4
389349289,2021-05-20T19:54:55.533Z,218,585,2021-04-01,2022-03-31,3579,1023,3
388645407,2021-05-18T13:14:56.403Z,806,681,2021-04-01,2021-06-30,4215,38,2
388708065,2021-05-18T15:02:46.309Z,806,308,2021-05-01,2021-05-14,2469,114,1
389233029,2021-05-20T08:46:02.894Z,898,587,2021-05-15,2021-05-31,2455,1023,4
389280604,2021-05-20T12:44:14.438Z,796,54,2021-05-15,2021-05-31,4023,43,2
388460666,2021-05-18T10:30:04.002Z,898,681,2021-05-15,2021-05-31,2469,1023,2
388724549,2021-05-18T15:28:33.574Z,796,587,2021-05-01,2021-05-31,1817,114,4
389229635,2021-05-20T08:45:43.049Z,723,638,2021-05-15,2021-05-31,2455,48,2
389270789,2021-05-20T12:42:31.955Z,218,796,2021-04-15,2021-05-15,4023,43,2
388724750,2021-05-18T15:28:33.574Z,266,218,2021-05-01,2021-05-31,1817,114,4
389270805,2021-05-20T12:42:31.954Z,218,191,2021-04-15,2021-05-15,4023,43,1
388494280,2021-05-18T11:42:39.285Z,736,308,2021-05-15,2021-05-31,2469,48,2
388724460,2021-05-18T15:28:33.574Z,898,218,2021-05-01,2021-05-31,1817,114,2
388774003,2021-05-18T17:39:12.692Z,796,308,2021-05-15,2021-05-31,3564,53,2
388355312,2021-05-18T08:47:45.681Z,806,638,2021-05-15,2021-05-31,2469,52,2
388646288,2021-05-18T13:15:26.235Z,191,638,2021-05-01,2022-04-30,4215,38,4
388479155,2021-05-18T11:40:04.471Z,688,678,2021-04-01,2021-04-14,2469,48,1
389234888,2021-05-20T08:46:02.896Z,796,504,2021-05-15,2021-05-31,2455,1023,1
388645282,2021-05-18T13:14:56.403Z,912,587,2021-04-01,2021-06-30,4215,38,1
388463236,2021-05-18T10:30:04.002Z,764,54,2021-05-15,2021-05-31,2469,1023,2
388489216,2021-05-18T11:41:32.500Z,781,678,2021-04-15,2021-04-30,2469,48,4
388494275,2021-05-18T11:42:39.284Z,736,678,2021-05-15,2021-05-31,2469,48,1
388464217,2021-05-18T10:30:04.003Z,723,504,2021-05-15,2021-05-31,2469,1023,1
389476269,2021-05-21T13:17:51.649Z,898,587,2021-05-13,2021-05-31,4023,38,1
388483287,2021-05-18T11:40:51.511Z,912,678,2021-05-01,2021-05-14,2469,48,2
389347970,2021-05-20T19:54:55.527Z,688,585,2021-04-01,2022-03-31,3579,43,4
388794783,2021-05-18T17:39:12.693Z,191,308,2021-05-15,2021-05-31,3564,53,1
388645480,2021-05-18T13:14:56.403Z,796,587,2021-04-01,2021-06-30,4215,38,1
388724450,2021-05-18T15:28:33.574Z,898,587,2021-05-01,2021-05-31,1817,114,1
388479694,2021-05-18T11:40:04.474Z,585,678,2021-04-01,2021-04-14,2469,48,2
389348929,2021-05-20T19:54:55.525Z,638,688,2021-04-01,2022-03-31,3579,38,1
389469156,2021-05-21T13:11:25.874Z,781,218,2021-05-07,2021-05-31,4023,38,2
384586220,2021-05-21T13:07:52.422Z,806,587,2021-05-01,2021-05-31,4023,38,2
389468873,2021-05-21T13:11:25.874Z,796,638,2021-05-07,2021-05-31,4023,38,4
389348672,2021-05-20T19:54:55.534Z,681,688,2021-04-01,2022-03-31,3579,1023,3
388550459,2021-05-18T11:49:36.590Z,191,54,2021-05-15,2021-05-31,1817,48,1
389234886,2021-05-20T08:46:02.903Z,796,504,2021-05-15,2021-05-31,2455,1023,4
388724548,2021-05-18T15:28:33.574Z,796,678,2021-05-01,2021-05-31,1817,114,1
388548505,2021-05-18T11:49:36.591Z,796,218,2021-05-15,2021-05-31,1817,48,4
389478356,2021-05-21T13:17:51.649Z,266,587,2021-05-13,2021-05-31,4023,38,2
388483913,2021-05-18T11:40:51.505Z,688,308,2021-05-01,2021-05-14,2469,48,1
389348729,2021-05-20T19:54:55.531Z,587,723,2021-04-01,2022-03-31,3579,38,5
389236702,2021-05-20T08:46:02.897Z,736,308,2021-05-15,2021-05-31,2455,1023,2
388486322,2021-05-18T11:40:51.510Z,266,678,2021-05-01,2021-05-14,2469,48,2
389270575,2021-05-20T12:42:31.954Z,638,723,2021-04-15,2021-05-15,4023,43,1
388472422,2021-05-18T10:30:04.000Z,266,587,2021-05-15,2021-05-31,2469,1023,1
388552085,2021-05-18T11:51:58.356Z,898,587,2021-05-15,2021-05-31,2469,48,4
388552560,2021-05-18T11:51:58.356Z,585,218,2021-05-15,2021-05-31,2469,48,1
388724712,2021-05-18T15:28:33.574Z,529,218,2021-05-01,2021-05-31,1817,114,1
389237029,2021-05-20T08:46:02.892Z,723,587,2021-05-15,2021-05-31,2455,1023,1
388461982,2021-05-18T10:30:04.000Z,806,54,2021-05-15,2021-05-31,2469,1023,1
388460676,2021-05-18T10:30:04.000Z,898,638,2021-05-15,2021-05-31,2469,1023,1
388548924,2021-05-18T11:49:36.591Z,806,638,2021-05-15,2021-05-31,1817,48,4
389229631,2021-05-20T08:45:43.049Z,723,681,2021-05-15,2021-05-31,2455,48,4
389348405,2021-05-20T19:54:55.525Z,638,723,2021-04-01,2022-03-31,3579,82,1
389348742,2021-05-20T19:54:55.532Z,587,585,2021-04-01,2022-03-31,3579,53,3
388486329,2021-05-18T11:40:51.504Z,266,308,2021-05-01,2021-05-14,2469,48,1
389468868,2021-05-21T13:11:25.874Z,796,681,2021-05-07,2021-05-31,4023,38,2
388550097,2021-05-18T11:49:36.591Z,191,681,2021-05-15,2021-05-31,1817,48,4
388483445,2021-05-18T11:40:51.511Z,781,308,2021-05-01,2021-05-14,2469,48,2
388363998,2021-05-18T08:47:45.681Z,266,587,2021-05-15,2021-05-31,2469,52,4
384587296,2021-05-21T13:07:52.422Z,796,638,2021-05-01,2021-05-31,4023,38,1
388645730,2021-05-18T13:14:56.403Z,796,54,2021-04-01,2021-06-30,4215,38,2
388488702,2021-05-18T11:41:32.500Z,781,308,2021-04-15,2021-04-30,2469,48,4
388356915,2021-05-18T08:47:45.681Z,764,218,2021-05-15,2021-05-31,2469,52,2
388483473,2021-05-18T11:40:51.504Z,764,308,2021-05-01,2021-05-14,2469,48,1
388724515,2021-05-18T15:28:33.574Z,806,54,2021-05-01,2021-05-31,1817,114,2
388724700,2021-05-18T15:28:33.574Z,585,638,2021-05-01,2021-05-31,1817,114,1
389238469,2021-05-20T08:46:02.894Z,723,54,2021-05-15,2021-05-31,2455,1023,2
385875703,2021-05-18T17:53:38.843Z,54,736,2021-04-15,2021-04-16,3564,190,2
389237992,2021-05-20T08:46:02.896Z,736,54,2021-05-15,2021-05-31,2455,1023,2
389469317,2021-05-21T13:11:25.874Z,806,54,2021-05-07,2021-05-31,4023,38,1
388463093,2021-05-18T10:30:04.002Z,781,54,2021-05-15,2021-05-31,2469,1023,4
389476532,2021-05-21T13:17:51.649Z,806,54,2021-05-13,2021-05-31,4023,38,4
388478347,2021-05-18T11:40:04.474Z,723,678,2021-04-01,2021-04-14,2469,48,4
388493978,2021-05-18T11:42:39.284Z,796,678,2021-05-15,2021-05-31,2469,48,1
389349040,2021-05-20T19:54:55.524Z,218,898,2021-04-01,2022-03-31,3579,190,4
389349087,2021-05-20T19:54:55.531Z,218,736,2021-04-01,2022-03-31,3579,53,3
389270569,2021-05-20T12:42:31.954Z,638,796,2021-04-15,2021-05-15,4023,43,1
384587967,2021-05-21T13:07:52.422Z,806,54,2021-05-01,2021-05-31,4023,38,4
388357084,2021-05-18T08:47:45.681Z,736,638,2021-05-15,2021-05-31,2469,52,2
388724567,2021-05-18T15:28:33.574Z,781,218,2021-05-01,2021-05-31,1817,114,2
384592763,2021-05-21T13:07:52.422Z,266,681,2021-05-01,2021-05-31,4023,38,1
389469261,2021-05-21T13:11:25.874Z,806,587,2021-05-07,2021-05-31,4023,38,4
388724565,2021-05-18T15:28:33.574Z,781,587,2021-05-01,2021-05-31,1817,114,1
389477233,2021-05-21T13:17:51.649Z,688,54,2021-05-13,2021-05-31,4023,38,1
388494733,2021-05-18T11:42:39.284Z,723,678,2021-05-15,2021-05-31,2469,48,1
388646250,2021-05-18T13:15:26.235Z,796,218,2021-05-01,2022-04-30,4215,38,1
389469644,2021-05-21T13:11:25.874Z,723,638,2021-05-07,2021-05-31,4023,38,4
388489222,2021-05-18T11:41:32.500Z,688,308,2021-04-15,2021-04-30,2469,48,4
389280508,2021-05-20T12:44:14.438Z,266,54,2021-05-15,2021-05-31,4023,43,2
389347261,2021-05-20T19:54:55.525Z,796,723,2021-04-01,2022-03-31,3579,209,1
388548507,2021-05-18T11:49:36.590Z,796,218,2021-05-15,2021-05-31,1817,48,1
389229397,2021-05-20T08:45:43.047Z,796,587,2021-05-15,2021-05-31,2455,48,1
388551892,2021-05-18T11:51:58.356Z,796,681,2021-05-15,2021-05-31,2469,48,1
389348473,2021-05-20T19:54:55.532Z,638,585,2021-04-01,2022-03-31,3579,82,3
389229389,2021-05-20T08:45:43.049Z,796,638,2021-05-15,2021-05-31,2455,48,4
388458916,2021-05-18T10:24:36.487Z,266,678,2021-05-15,2021-05-31,2469,1023,4
389478513,2021-05-21T13:17:51.649Z,191,587,2021-05-13,2021-05-31,4023,38,1
388477630,2021-05-18T11:40:04.476Z,912,308,2021-04-01,2021-04-14,2469,48,2
388462236,2021-05-18T10:30:04.002Z,796,681,2021-05-15,2021-05-31,2469,1023,4
389235447,2021-05-20T08:46:02.892Z,796,681,2021-05-15,2021-05-31,2455,1023,1
389477361,2021-05-21T13:17:51.649Z,723,681,2021-05-13,2021-05-31,4023,38,2
389349042,2021-05-20T19:54:55.527Z,218,898,2021-04-01,2022-03-31,3579,89,4
388552558,2021-05-18T11:51:58.356Z,585,218,2021-05-15,2021-05-31,2469,48,4
389348415,2021-05-20T19:54:55.531Z,638,723,2021-04-01,2022-03-31,3579,38,5
388493983,2021-05-18T11:42:39.285Z,796,308,2021-05-15,2021-05-31,2469,48,2
388552077,2021-05-18T11:51:58.356Z,898,681,2021-05-15,2021-05-31,2469,48,2
388488989,2021-05-18T11:41:32.499Z,736,678,2021-04-15,2021-04-30,2469,48,4
388478592,2021-05-18T11:40:04.474Z,796,308,2021-04-01,2021-04-14,2469,48,4
389229753,2021-05-20T08:45:43.049Z,806,587,2021-05-15,2021-05-31,2455,48,2
389280748,2021-05-20T12:44:14.439Z,191,587,2021-05-15,2021-05-31,4023,43,4
385892034,2021-05-18T17:53:38.833Z,587,796,2021-04-15,2021-06-30,3564,190,1
389280704,2021-05-20T12:44:14.439Z,736,504,2021-05-15,2021-05-31,4023,43,2
388494489,2021-05-18T11:42:39.285Z,764,678,2021-05-15,2021-05-31,2469,48,2
384586276,2021-05-21T13:07:52.422Z,898,218,2021-05-01,2021-05-31,4023,38,4
388552701,2021-05-18T11:51:58.356Z,723,587,2021-05-15,2021-05-31,2469,48,2
389477026,2021-05-21T13:17:51.649Z,796,54,2021-05-13,2021-05-31,4023,38,2
388484123,2021-05-18T11:40:51.510Z,736,678,2021-05-01,2021-05-14,2469,48,2
388724442,2021-05-18T15:28:33.574Z,898,678,2021-05-01,2021-05-31,1817,114,4
389348726,2021-05-20T19:54:55.531Z,587,736,2021-04-01,2022-03-31,3579,38,3
389230650,2021-05-20T08:45:43.049Z,191,587,2021-05-15,2021-05-31,2455,48,2
389247265,2021-05-20T08:46:02.894Z,266,678,2021-05-15,2021-05-31,2455,1023,4
388482586,2021-05-18T11:40:51.511Z,912,308,2021-05-01,2021-05-14,2469,48,2
389476839,2021-05-21T13:17:51.649Z,781,638,2021-05-13,2021-05-31,4023,38,1
388553214,2021-05-18T11:51:58.356Z,266,681,2021-05-15,2021-05-31,2469,48,4
389349106,2021-05-20T19:54:55.525Z,218,723,2021-04-01,2022-03-31,3579,53,1
388646068,2021-05-18T13:14:56.403Z,736,638,2021-04-01,2021-06-30,4215,38,4
388355674,2021-05-18T08:47:45.681Z,796,587,2021-05-15,2021-05-31,2469,52,2
388463070,2021-05-18T10:30:04.002Z,781,218,2021-05-15,2021-05-31,2469,1023,2
389348918,2021-05-20T19:54:55.524Z,638,688,2021-04-01,2022-03-31,3579,82,4
388708064,2021-05-18T15:02:46.309Z,266,308,2021-05-01,2021-05-14,2469,114,1
388551768,2021-05-18T11:51:58.356Z,806,681,2021-05-15,2021-05-31,2469,48,2
388708089,2021-05-18T15:03:17.044Z,796,308,2021-05-15,2021-05-31,2469,114,4
388364034,2021-05-18T08:47:45.676Z,266,504,2021-05-15,2021-05-31,2469,52,1
389468970,2021-05-21T13:11:25.876Z,796,504,2021-05-07,2021-05-31,4023,38,2
389477001,2021-05-21T13:17:51.649Z,796,218,2021-05-13,2021-05-31,4023,38,4
389235450,2021-05-20T08:46:02.892Z,796,678,2021-05-15,2021-05-31,2455,1023,1
389238468,2021-05-20T08:46:02.894Z,723,54,2021-05-15,2021-05-31,2455,1023,4
389350219,2021-05-20T19:54:55.532Z,54,529,2021-04-01,2022-03-31,3579,68,3
389469012,2021-05-21T13:11:25.874Z,796,54,2021-05-07,2021-05-31,4023,38,2
388463188,2021-05-18T10:30:04.002Z,764,587,2021-05-15,2021-05-31,2469,1023,2
389347968,2021-05-20T19:54:55.526Z,688,585,2021-04-01,2022-03-31,3579,68,1
388359236,2021-05-18T08:47:45.682Z,585,587,2021-05-15,2021-05-31,2469,52,2
389237058,2021-05-20T08:46:02.894Z,723,218,2021-05-15,2021-05-31,2455,1023,2
385849617,2021-05-18T17:53:38.843Z,681,191,2021-04-15,2021-04-16,3564,190,2
388354021,2021-05-18T08:47:45.681Z,912,54,2021-05-15,2021-05-31,2469,52,2
389242446,2021-05-20T08:46:02.893Z,529,681,2021-05-15,2021-05-31,2455,1023,1
389237011,2021-05-20T08:46:02.892Z,723,681,2021-05-15,2021-05-31,2455,1023,1
389347332,2021-05-20T19:54:55.532Z,898,218,2021-04-01,2022-03-31,3579,190,4
388459018,2021-05-18T10:24:36.487Z,191,678,2021-05-15,2021-05-31,2469,1023,4
384588068,2021-05-21T13:07:52.422Z,781,54,2021-05-01,2021-05-31,4023,38,1
388355530,2021-05-18T08:47:45.675Z,806,54,2021-05-15,2021-05-31,2469,52,1
388464215,2021-05-18T10:30:04.008Z,723,504,2021-05-15,2021-05-31,2469,1023,4
384593751,2021-05-21T13:07:52.422Z,191,54,2021-05-01,2021-05-31,4023,38,2
388360966,2021-05-18T08:47:45.675Z,529,587,2021-05-15,2021-05-31,2469,52,1
388484124,2021-05-18T11:40:51.504Z,736,678,2021-05-01,2021-05-14,2469,48,1
389233090,2021-05-20T08:46:02.894Z,898,54,2021-05-15,2021-05-31,2455,1023,2
388645912,2021-05-18T13:14:56.403Z,688,638,2021-04-01,2021-06-30,4215,38,2
388777788,2021-05-18T17:39:12.833Z,723,308,2021-05-15,2021-05-31,3564,53,2
384585391,2021-05-21T13:07:52.422Z,912,218,2021-05-01,2021-05-31,4023,38,2
388551901,2021-05-18T11:51:58.355Z,796,587,2021-05-15,2021-05-31,2469,48,1
