D_ID,CURRENCY,CHARGE_VALUE
388552702,USD,3216
388552702,USD,293
388552702,USD,-385
388552702,USD,439
388552702,USD,41
388724708,USD,4194
388724708,USD,433
388724708,USD,54
388724708,USD,632
388724708,USD,-552
388724708,USD,25
388724708,TWD,7025
388548925,USD,640
388548925,USD,212
388548925,USD,3778
388548925,USD,-536
388548925,USD,571
388548925,USD,14
388548925,USD,290
388467573,USD,599
388467573,USD,22
388467573,USD,-503
388467573,USD,251
388467573,USD,5773
388489222,USD,296
388489222,USD,4051
388489222,USD,260
388489222,USD,43
388489222,USD,-475
388489222,USD,548
388489222,USD,37
388646244,USD,611
388646244,USD,-592
388646244,USD,204
388646244,USD,3515
388361014,USD,112
388361014,USD,26
388361014,USD,-380
388361014,USD,427
388361014,USD,3181
388361014,USD,190
388363999,USD,4522
388363999,USD,500
388363999,USD,-426
388363999,USD,165
388363999,USD,-2
388363999,USD,158
388645478,USD,3808
388645478,USD,610
388645478,USD,-555
388645478,USD,198
388494948,USD,28
388494948,USD,3566
388494948,USD,181
388494948,USD,-357
388494948,USD,388
388494948,USD,42
388494948,USD,154
388724558,USD,3928
388724558,CNY,931
388724558,USD,414
388724558,USD,15
388724558,USD,562
388724558,USD,-504
388724558,USD,22
388552380,USD,37
388552380,USD,522
388552380,USD,-490
388552380,USD,175
388552380,USD,4569
388360955,USD,146
388360955,USD,519
388360955,USD,-462
388360955,USD,32
388360955,USD,274
388360955,USD,4582
388724448,USD,3886
388724448,CNY,1708
388724448,USD,20
388724448,USD,-580
388724448,USD,636
388724448,USD,43
388724448,USD,466
388646260,USD,3526
388646260,USD,217
388646260,USD,-550
388646260,USD,640
388646008,USD,3835
388646008,USD,214
388646008,USD,-555
388646008,USD,619
388645782,USD,3266
388645782,USD,125
388645782,USD,-432
388645782,USD,502
388724776,USD,-419
388724776,USD,25
388724776,CNY,614
388724776,USD,3103
388724776,USD,441
388724776,USD,421
388724776,USD,35
388356561,USD,510
388356561,USD,4519
388356561,USD,183
388356561,USD,28
388356561,USD,175
388356561,USD,-474
388483833,USD,33
388483833,USD,2991
388483833,USD,141
388483833,USD,52
388483833,USD,-354
388483833,USD,376
388483833,USD,171
388353576,USD,4495
388353576,USD,291
388353576,USD,38
388353576,USD,139
388353576,USD,-445
388353576,USD,477
388549026,USD,158
388549026,USD,28
388549026,USD,503
388549026,USD,-422
388549026,USD,2672
388549026,USD,305
388549026,USD,431
388553733,USD,4572
388553733,USD,199
388553733,USD,-523
388553733,USD,521
388553733,USD,8
388794782,USD,485
388794782,USD,-446
388794782,USD,175
388794782,USD,21
388794782,USD,181
388794782,USD,6219
388794782,USD,60
388467554,USD,-500
388467554,USD,38
388467554,USD,599
388467554,USD,240
388467554,USD,4769
388356177,USD,567
388356177,USD,-498
388356177,USD,161
388356177,USD,16
388356177,USD,163
388356177,USD,5259
388479159,USD,3813
388479159,USD,263
388479159,USD,38
388479159,USD,536
388479159,USD,-494
388479159,USD,53
388479159,USD,284
388552379,USD,4595
388552379,USD,171
388552379,USD,-512
388552379,USD,571
388552379,USD,13
388357094,USD,187
388357094,USD,27
388357094,USD,145
388357094,USD,-365
388357094,USD,405
388357094,USD,3150
388472179,USD,3579
388472179,USD,133
388472179,USD,-401
388472179,USD,465
388472179,USD,35
388494796,USD,4537
388494796,USD,278
388494796,USD,30
388494796,USD,-495
388494796,USD,534
388494796,USD,12
388494796,USD,289
388708094,USD,-526
388708094,USD,3387
388708094,USD,192
388708094,USD,35
388708094,USD,547
388708094,USD,54
388708094,USD,445
388354414,USD,3188
388354414,USD,142
388354414,USD,10
388354414,USD,114
388354414,USD,-380
388354414,USD,432
388355530,USD,3162
388355530,USD,152
388355530,USD,43
388355530,USD,128
388355530,USD,-379
388355530,USD,429
388708067,USD,-517
388708067,USD,559
388708067,USD,37
388708067,USD,435
388708067,USD,4
388708067,USD,3431
388708067,USD,284
388551769,USD,430
388551769,USD,37
388551769,USD,-381
388551769,USD,142
388551769,USD,3223
388552155,USD,3187
388552155,USD,8
388552155,USD,465
388552155,USD,-397
388552155,USD,195
388496877,USD,146
388496877,USD,23
388496877,USD,422
388496877,USD,-396
388496877,USD,48
388496877,USD,122
388496877,USD,3597
388460775,USD,26
388460775,USD,438
388460775,USD,-388
388460775,USD,166
388460775,USD,3692
388548801,USD,629
388548801,USD,238
388548801,USD,3756
388548801,USD,-510
388548801,USD,564
388548801,USD,28
388548801,USD,295
388357103,USD,116
388357103,USD,185
388357103,USD,47
388357103,USD,-438
388357103,USD,464
388357103,USD,3818
388549021,USD,624
388549021,USD,394
388549021,USD,3767
388549021,USD,-489
388549021,USD,532
388549021,USD,17
388549021,USD,294
388488725,USD,2875
388488725,USD,167
388488725,USD,4
388488725,USD,-349
388488725,USD,413
388488725,USD,23
388488725,USD,124
388478026,USD,531
388478026,USD,-495
388478026,USD,15
388478026,USD,201
388478026,USD,3793
388478026,USD,16
388478026,USD,253
388724752,CNY,628
388724752,USD,422
388724752,USD,25
388724752,USD,439
388724752,USD,-410
388724752,USD,48
388724752,USD,3069
385867520,USD,208
385867520,USD,833
388553225,USD,3213
388553225,USD,129
388553225,USD,-419
388553225,USD,468
388553225,USD,51
388462956,USD,52
388462956,USD,559
388462956,USD,-528
388462956,USD,201
388462956,USD,4571
388548859,USD,2713
388548859,USD,-406
388548859,USD,423
388548859,USD,64
388548859,USD,142
388548859,USD,171
388548859,USD,444
388478538,USD,246
388478538,USD,3658
388549024,USD,615
388549024,USD,392
388549024,USD,3791
388549024,USD,-504
388549024,USD,560
388549024,USD,57
388549024,USD,282
388473380,USD,4514
388473380,USD,183
388473380,USD,-520
388473380,USD,551
388473380,USD,7
388793291,USD,-325
388793291,USD,90
388793291,USD,32
388793291,USD,109
388793291,USD,4738
388793291,USD,47
388793291,USD,359
388462245,USD,4504
388462245,USD,173
388462245,USD,54
388462245,USD,582
388462245,USD,-543
388724444,USD,407
388724444,USD,57
388724444,USD,428
388724444,USD,-382
388724444,USD,35
388724444,CNY,1057
388724444,USD,3071
388708084,USD,62
388708084,USD,427
388708084,USD,3377
388708084,USD,255
388708084,USD,37
388708084,USD,-533
388708084,USD,536
388478884,USD,251
388478884,USD,50
388478884,USD,535
388478884,USD,-495
388478884,USD,32
388478884,USD,226
388478884,USD,3671
388486329,USD,152
388486329,USD,15
388486329,USD,384
388486329,USD,-351
388486329,USD,12
388486329,USD,119
388486329,USD,2983
388645291,USD,3268
388645291,USD,174
388645291,USD,-450
388645291,USD,464
388724453,USD,3984
388724453,CNY,1747
388724453,USD,1
388724453,USD,-532
388724453,USD,570
388724453,USD,20
388724453,USD,412
388645470,USD,3796
388645470,USD,186
388645470,USD,-599
388645470,USD,610
388494118,USD,4497
388494118,USD,200
388494118,USD,18
388494118,USD,-500
388494118,USD,528
388494118,USD,25
388494118,USD,272
388724443,USD,4
388724443,USD,-495
388724443,USD,541
388724443,USD,34
388724443,USD,426
388724443,USD,3895
388724443,CNY,1742
388461957,USD,32
388461957,USD,547
388461957,USD,-551
388461957,USD,209
388461957,USD,4507
388486322,USD,544
388486322,USD,45
388486322,USD,4177
388486322,USD,180
388486322,USD,30
388486322,USD,-465
388486322,USD,289
388549313,USD,-483
388549313,USD,521
388549313,USD,56
388724712,USD,40
388549313,USD,271
388724712,USD,431
388724712,USD,-393
388724712,USD,53
388724712,TWD,5611
388724712,USD,3308
388724712,USD,393
388549313,USD,3762
388549313,USD,637
388549313,USD,184
388724804,USD,23
388724804,USD,-368
388724804,USD,415
388724804,USD,14
388724804,USD,409
388724804,USD,3094
388724804,CNY,650
388460806,USD,35
388460806,USD,590
388460806,USD,-523
388460806,USD,190
388460806,USD,4616
388483467,USD,135
388483467,USD,3078
388483467,USD,32
388483467,USD,172
388483467,USD,47
388483467,USD,411
388483467,USD,-363
388359284,USD,4583
388359284,USD,230
388463069,USD,48
388463069,USD,552
388463069,USD,-542
388463069,USD,165
388463069,USD,4601
388359284,USD,-1
388359284,USD,123
388359284,USD,-475
388359284,USD,534
388460407,USD,155
388460407,USD,-395
388460407,USD,464
388460407,USD,38
388460407,USD,3741
388553676,USD,211
388553676,USD,-489
388553676,USD,535
388553676,USD,16
388553676,USD,4573
388553685,USD,14
388553685,USD,531
388553685,USD,-525
388553685,USD,195
388553685,USD,4587
388724742,USD,3925
388724742,USD,-568
388724742,USD,36
388724742,CNY,963
388724742,USD,464
388724742,USD,30
388724742,USD,603
385875703,USD,1371
385875703,USD,265
388724585,USD,-594
388724585,USD,25
388724585,TWD,7043
388724585,USD,4215
388724585,USD,441
388724585,USD,47
388724585,USD,635
388493346,USD,268
388493346,USD,18
388493346,USD,550
388493346,USD,-474
388493346,USD,41
388493346,USD,266
388493346,USD,4375
388468571,USD,4950
388468571,USD,246
388468571,USD,9
388468571,USD,-520
388468571,USD,580
388708082,USD,411
388708082,USD,23
388708082,USD,564
388708082,USD,-508
388708082,USD,5
388708082,USD,185
388708082,USD,3381
386633396,USD,180
386633396,USD,1209
388360965,USD,4569
388360965,USD,249
388360965,USD,22
388360965,USD,167
388360965,USD,-431
388360965,USD,490
388645290,USD,634
388645290,USD,-587
388645290,USD,212
388645290,USD,3801
388488991,USD,2767
388488991,USD,214
388488991,USD,3
388488991,USD,-383
388488991,USD,435
388488991,USD,39
388488991,USD,175
388774004,USD,341
388774004,USD,-320
388774004,USD,115
388774004,USD,89
388774004,USD,13
388774004,USD,4778
388774004,USD,20
388482641,USD,-357
388482641,USD,405
388482641,USD,49
388482641,USD,155
388482641,USD,3029
388482641,USD,169
388482641,USD,35
388462492,USD,45
388462492,USD,549
388645635,USD,512
388645635,USD,-477
388645635,USD,140
388645635,USD,3245
388472178,USD,59
388472178,USD,576
388472178,USD,-546
388472178,USD,166
388472178,USD,4505
385875674,USD,1027
385875674,USD,168
385892033,USD,204
385892033,USD,618
388493353,USD,501
388493353,USD,23
388493353,USD,249
388493353,USD,-490
388493353,USD,4386
388493353,USD,281
388493353,USD,22
388777788,USD,49
388777788,USD,8905
388777788,USD,398
388777788,USD,57
388777788,USD,145
388777788,USD,-424
388777788,USD,478
388462469,USD,-541
388462469,USD,4467
388462469,USD,196
388462469,USD,592
388462469,USD,34
388484245,USD,274
388484245,USD,14
388484245,USD,535
388484245,USD,4189
388484245,USD,-502
388484245,USD,23
388484245,USD,253
388477623,USD,-479
388477623,USD,505
388477623,USD,46
388477623,USD,237
388477623,USD,3854
388477623,USD,251
388477623,USD,49
388494739,USD,265
388494739,USD,17
388494739,USD,3607
388494739,USD,-374
388494739,USD,391
388494739,USD,128
388494739,USD,9
388645475,USD,-560
388645475,USD,3808
388645475,USD,215
388457597,USD,61
388457597,USD,391
388355664,USD,4510
388355664,USD,239
388355664,USD,7
388355664,USD,164
388355664,USD,-450
388355664,USD,466
388645475,USD,619
388482585,USD,256
388482585,USD,56
388482585,USD,546
388482585,USD,-452
388482585,USD,52
388482585,USD,271
388482585,USD,4330
388457860,USD,18
388457860,USD,4924
388457860,USD,252
388457860,USD,-427
388457860,USD,490
388458918,USD,3598
388458918,USD,114
388458918,USD,-343
388458918,USD,368
388458918,USD,19
388493923,USD,30
388493923,USD,255
388552940,USD,31
388552940,USD,556
388552940,USD,-515
388552940,USD,245
388493923,USD,523
388552940,USD,4585
388493923,USD,-487
388493923,USD,4369
388493923,USD,258
388493923,USD,47
388463178,USD,4573
388463178,USD,-508
388463178,USD,209
388463178,USD,562
388463178,USD,60
388468579,USD,39
388468579,USD,599
388468579,USD,-550
388468579,USD,263
388468579,USD,5642
388365378,USD,4539
388365378,USD,172
388365378,USD,26
388365378,USD,152
388365378,USD,-466
388365378,USD,547
388724471,USD,-509
388724471,USD,3892
388724471,CNY,1756
388724471,USD,22
388724471,USD,598
388724471,USD,56
388724471,USD,452
388357143,USD,129
388357143,USD,-489
388357143,USD,523
388357143,USD,4498
388357143,USD,256
388357143,USD,6
388462492,USD,4487
388462492,USD,192
388462492,USD,-541
388494494,USD,49
388494494,USD,-469
388494494,USD,542
388494494,USD,60
388494494,USD,261
388494494,USD,204
388494494,USD,4493
388550304,USD,49
388550304,USD,262
388550304,USD,629
388550304,USD,-565
388550304,USD,3750
388550304,USD,353
388550304,USD,623
388483471,USD,501
388483471,USD,4252
388483471,USD,220
388483471,USD,25
388483471,USD,-477
388483471,USD,58
388483471,USD,258
388484238,USD,4152
388484238,USD,234
388484238,USD,35
388484238,USD,-461
388484238,USD,508
388484238,USD,28
388484238,USD,250
388478348,USD,19
388478348,USD,3672
388478348,USD,387
388478348,USD,287
388478348,USD,-493
388478348,USD,523
388478348,USD,33
388359246,USD,12
388359246,USD,151
388359246,USD,3837
388359246,USD,208
388359246,USD,-420
388359246,USD,444
388464139,USD,45
388464139,USD,570
388464139,USD,-528
388464139,USD,246
388464139,USD,4809
388645631,USD,3832
388645631,USD,211
388645631,USD,-585
388645631,USD,634
385849618,USD,164
385849618,USD,1039
388489641,USD,-497
388489641,USD,497
388489641,USD,3880
388489641,USD,267
388489641,USD,2
388489641,USD,41
388489641,USD,274
388645626,USD,3233
388645626,USD,136
388645626,USD,-458
388645626,USD,513
388552691,USD,390
388552691,USD,4550
388550435,USD,173
388550435,USD,40
388550435,USD,502
388550435,USD,-450
388550435,USD,2696
388550435,USD,154
388552691,USD,-486
388550435,USD,460
388552691,USD,32
388552691,USD,556
388708096,USD,463
388708096,USD,40
388708096,USD,418
388708096,USD,-382
388708096,USD,3098
388708096,USD,19
388708096,USD,222
388356512,USD,492
388356512,USD,-441
388356512,USD,150
388356512,USD,11
388356512,USD,185
388356512,USD,4524
386628221,USD,214
386628221,USD,1547
388479699,USD,31
388479699,USD,3680
388479699,USD,234
388479699,USD,-488
388479699,USD,535
388479699,USD,44
388479699,USD,257
388646246,USD,139
388646246,USD,-431
388646246,USD,496
388646246,USD,3195
388551770,USD,-491
388551770,USD,572
388551770,USD,20
388551770,USD,249
388548805,USD,53
388548805,USD,126
388548805,USD,465
388548805,USD,429
388548805,USD,148
388548805,USD,2678
388548805,USD,-419
388551770,USD,4578
385892034,USD,492
385892034,USD,168
388479694,USD,19
388479694,USD,3686
388479694,USD,244
388479694,USD,6
388479694,USD,-487
388479694,USD,520
388479694,USD,249
388646265,USD,170
388646265,USD,3198
388646265,USD,-425
388646265,USD,463
388364034,USD,3823
388364034,USD,160
388364034,USD,16
388364034,USD,141
388364034,USD,-432
388364034,USD,455
388457597,USD,-306
388457597,USD,297
388457597,USD,3623
388483777,USD,247
388483777,USD,45
388483777,USD,499
388483777,USD,-497
388483777,USD,25
388483777,USD,228
388483777,USD,4200
388724500,USD,4131
388724500,USD,575
388724500,USD,-502
388724500,USD,38
388724500,CNY,913
388724500,USD,460
388724500,USD,28
388360956,USD,516
388360956,USD,-461
388360956,USD,165
388360956,USD,40
388360956,USD,226
388360956,USD,4596
388488514,USD,3883
388488514,USD,245
388488514,USD,50
388488514,USD,-481
388488514,USD,531
388488514,USD,24
388488514,USD,250
388645280,USD,637
388645280,USD,-564
388645280,USD,210
388645280,USD,3831
388354412,USD,-445
388354412,USD,493
388354412,USD,4540
388354412,USD,247
388354412,USD,47
388354412,USD,170
388489494,USD,381
388489494,USD,-323
388489494,USD,42
388489494,USD,263
388489494,USD,134
388489494,USD,26
388489494,USD,2802
388458922,USD,37
388458922,USD,4506
388458922,USD,206
388458922,USD,-457
388458922,USD,487
388356503,USD,194
388356503,USD,4530
388356503,USD,12
388356503,USD,174
388356503,USD,-435
388356503,USD,465
388457862,USD,386
388457862,USD,61
388457862,USD,-304
388457862,USD,212
388457862,USD,3935
386628230,USD,1569
386628230,USD,279
388483905,USD,274
388483905,USD,4351
388552584,USD,213
388483905,USD,530
388552584,USD,3183
388483905,USD,267
388483905,USD,43
388483905,USD,-477
388483905,USD,40
388552584,USD,62
388552584,USD,437
388552584,USD,-400
388473381,USD,4509
388473381,USD,162
388473381,USD,-505
388473381,USD,557
388473381,USD,26
388553677,USD,23
388708057,USD,3410
388708057,USD,204
388708057,USD,446
388708057,USD,49
388708057,USD,554
388708057,USD,-493
388708057,USD,6
388553677,USD,177
388553677,USD,4557
388553677,USD,-490
388553677,USD,572
388553271,USD,4548
388462460,USD,40
388462460,USD,463
388462460,USD,-374
388462460,USD,133
388462460,USD,3620
388553271,USD,196
388553271,USD,36
388553271,USD,536
388553271,USD,-527
388365341,USD,135
388365341,USD,-489
388365341,USD,541
388365341,USD,5270
388365341,USD,175
388365341,USD,41
388496881,USD,168
388496881,USD,44
388496881,USD,4363
388472469,USD,208
388472469,USD,4498
388472469,USD,56
388472469,USD,554
388472469,USD,-542
388645663,USD,611
388645663,USD,3766
388645663,USD,-590
388645663,USD,185
388358511,USD,291
388358511,USD,4504
388358511,USD,20
388358511,USD,142
388358511,USD,-479
388358511,USD,512
388478883,USD,3667
388478883,USD,256
388478883,USD,3
388478883,USD,268
388478883,USD,46
388478883,USD,522
388478883,USD,-450
388363990,USD,471
388363990,USD,-468
388363990,USD,138
388363990,USD,51
388363990,USD,191
388363990,USD,4523
388356167,USD,482
388356167,USD,-455
388356167,USD,123
388356167,USD,22
388356167,USD,173
388356167,USD,4523
388463047,USD,138
388463047,USD,-366
388463047,USD,455
388463047,USD,36
388463047,USD,3675
388355320,USD,4511
388355320,USD,173
388355320,USD,4
388355320,USD,126
388355320,USD,-471
388355320,USD,501
388461923,USD,4491
388461923,USD,547
388461923,USD,-504
388461923,USD,170
388461923,USD,13
388548530,USD,169
388548530,USD,538
388548530,USD,-482
388548530,USD,3785
388548530,USD,645
388548530,USD,60
388548530,USD,250
388464029,USD,15
388464029,USD,432
388464029,USD,-400
388464166,USD,46
388464029,USD,293
388464166,USD,5522
388464166,USD,225
388464166,USD,-547
388464166,USD,554
388464029,USD,3606
388488211,USD,3887
388488211,USD,269
388488211,USD,30
388488211,USD,-498
388488211,USD,518
388488211,USD,40
388488211,USD,275
388355322,USD,8
388355322,USD,442
388355322,USD,-394
388355322,USD,159
388355322,USD,133
388355322,USD,3188
388462957,USD,28
388462957,USD,414
388462957,USD,-407
388462957,USD,135
388462957,USD,3685
388460694,USD,22
388460694,USD,425
388460694,USD,-388
388460694,USD,168
388460694,USD,4757
388645344,USD,3792
388645344,USD,229
388645344,USD,-573
388645344,USD,644
388484205,USD,410
388484205,USD,-394
388484205,USD,169
388484205,USD,59
388484205,USD,17
388484205,USD,294
388484205,USD,3001
388724564,USD,427
388724564,USD,55
388724564,USD,638
388724564,USD,-569
388724564,USD,35
388724564,CNY,912
388724564,USD,3888
385851506,USD,144
385851506,USD,686
388552558,USD,-550
388552558,USD,236
388552558,USD,4562
388552558,USD,20
388552558,USD,581
388646132,USD,380
388646132,USD,3843
388646132,USD,634
388646132,USD,-550
388488515,USD,262
388488515,USD,50
388488515,USD,543
388488515,USD,-473
388488515,USD,2
388488515,USD,206
388488515,USD,3876
388548926,USD,451
388464256,USD,413
388464256,USD,-373
388464256,USD,320
388464256,USD,3611
388548926,USD,130
388464256,USD,7
388548926,USD,2685
388548926,USD,168
388548926,USD,-450
388548926,USD,473
388548926,USD,30
388472470,USD,54
388472470,USD,3587
388472470,USD,121
388472470,USD,-369
388472470,USD,419
388491189,USD,42
388491189,USD,140
388491189,USD,2790
388461982,USD,3625
388461982,USD,118
388461982,USD,-378
388360957,USD,217
388461982,USD,431
388461982,USD,18
388360957,USD,3192
388473391,USD,43
388473391,USD,412
388473391,USD,-394
388473391,USD,159
388473391,USD,4774
388360957,USD,140
388360957,USD,26
388360957,USD,472
388360957,USD,-424
388460708,USD,24
388460708,USD,578
388460708,USD,-528
388460708,USD,222
388460708,USD,4517
388646126,USD,3792
388646126,USD,392
388646126,USD,-564
388551800,USD,9
388551800,USD,4565
388551800,USD,219
388551800,USD,-555
388551800,USD,631
385875672,USD,213
385875672,USD,1330
388462237,USD,4501
388462237,USD,196
388462237,USD,-513
388462237,USD,548
388462237,USD,52
388494275,USD,3582
388494275,USD,204
388494275,USD,49
388494275,USD,-380
388494275,USD,396
388494275,USD,28
388494275,USD,132
388461925,USD,3615
388461925,USD,155
388553272,USD,40
388553272,USD,571
388553272,USD,-530
388553272,USD,193
388553272,USD,4597
388461925,USD,29
388461925,USD,454
388461925,USD,-383
388491189,USD,402
388491189,USD,167
388491189,USD,57
388491189,USD,-332
388552147,USD,4549
388552147,USD,27
388552147,USD,541
388552147,USD,-529
388552147,USD,267
388488595,USD,268
388488595,USD,30
388488595,USD,538
388488595,USD,-488
388488595,USD,1
388488595,USD,228
388488595,USD,4036
388724709,USD,400
388724709,USD,3326
388724709,USD,43
388724709,USD,431
388724709,USD,-419
388724709,USD,-1
388724709,TWD,5635
388355674,USD,4540
388355674,USD,152
388355674,USD,492
388355674,USD,-458
388355674,USD,0
388355674,USD,245
388364074,USD,7
388364074,USD,4498
388364074,USD,188
388364074,USD,161
388364074,USD,-483
388364074,USD,543
388486327,USD,532
388486327,USD,62
388486327,USD,270
388486327,USD,4156
388486327,USD,177
388486327,USD,29
388486327,USD,-481
388478349,USD,50
388478349,USD,153
388478349,USD,2644
388478349,USD,278
388478349,USD,404
388353602,USD,4499
388478349,USD,22
388478349,USD,-368
388353602,USD,508
388353602,USD,267
388353602,USD,25
388353602,USD,176
388353602,USD,-442
388549293,USD,296
388549293,USD,204
388549293,USD,618
388549293,USD,3777
388549293,USD,-502
388549293,USD,556
388549293,USD,35
388467252,USD,54
388467252,USD,-512
388467252,USD,4933
388467252,USD,241
388467252,USD,557
388548473,USD,624
388548473,USD,197
388548473,USD,3774
388548473,USD,-479
388548473,USD,522
388548473,USD,248
388548473,USD,35
388488520,USD,299
388488520,USD,13
388646126,USD,613
388488520,USD,223
388488520,USD,3894
388488520,USD,528
388488520,USD,-489
388488520,USD,33
388353604,USD,171
388353604,USD,3156
388353604,USD,457
388353604,USD,-384
388353604,USD,125
388353604,USD,-1
388548932,USD,430
388548932,USD,162
388548932,USD,459
388548932,USD,27
388548932,USD,-426
388548932,USD,2682
388548932,USD,129
388645441,USD,548
388463070,USD,41
388463070,USD,4567
388463070,USD,174
388463070,USD,-545
388463070,USD,551
388477679,USD,10
388477679,USD,137
388477679,USD,6
388477679,USD,146
388477679,USD,2614
388477679,USD,424
388477679,USD,-351
388491853,USD,178
388645441,USD,3230
388645441,USD,165
388645441,USD,-498
388491853,USD,34
388491853,USD,-451
388491853,USD,526
388491853,USD,3886
388491853,USD,24
388491853,USD,259
388549495,USD,460
388549495,USD,425
388549495,USD,225
388549495,USD,2722
388549495,USD,-407
388549495,USD,29
388549495,USD,151
388364000,USD,3139
388496881,USD,533
388496881,USD,296
388496881,USD,41
388496881,USD,-485
388364000,USD,418
388364000,USD,161
388364000,USD,31
388364000,USD,157
388364000,USD,-395
388645696,USD,627
388645696,USD,3806
388645696,USD,190
388645696,USD,-579
388462470,USD,49
388462470,USD,368
388462470,USD,-342
388462470,USD,123
388462470,USD,3587
389222112,USD,-430
389222112,USD,2074
389222112,USD,-82
389222112,USD,135
389222112,USD,467
389222112,USD,91
389222461,USD,46
389222461,USD,677
389222461,CNY,-570
389222461,CNY,618
389222461,USD,-178
389222461,USD,189
389222118,USD,200
389222118,USD,-184
389222118,USD,698
389222118,USD,236
389222118,USD,-228
389222118,USD,8
389222110,USD,2139
389222110,USD,-141
389222110,USD,179
389222110,USD,197
389222110,USD,551
389222110,USD,-491
389222454,USD,123
389222454,USD,323
389222454,USD,156
389222454,USD,-91
389222454,USD,94
389235870,USD,585
389235870,USD,4610
389235870,USD,168
389235870,USD,-506
389235870,USD,37
389349066,USD,427
389349066,USD,23
389349066,USD,-114
389349066,USD,171
389349066,USD,70
389270564,USD,243
389270564,USD,-204
389270564,USD,907
389247274,USD,467
389247274,USD,-454
389247274,USD,160
389247274,USD,46
389247274,USD,4468
389247274,USD,61
389280864,USD,531
389280864,USD,-464
389280864,USD,238
389280864,USD,4214
389229565,USD,51
389229565,USD,278
389229565,USD,3759
389229565,USD,-480
389229565,USD,551
389229565,USD,261
389229565,USD,612
389348927,USD,490
389348927,USD,57
389348927,USD,-144
389280281,USD,4425
389280281,USD,356
389280281,USD,-484
389348927,USD,181
389348914,USD,250
389348914,USD,300
389348914,USD,-194
389348914,USD,67
389348914,USD,245
389280281,USD,500
389235193,USD,59
389235193,USD,595
389235193,USD,-555
389235193,USD,170
389235193,USD,4487
389349111,USD,2621
389349111,USD,89
389349111,USD,477
389349111,USD,-430
389348394,USD,63
389348394,USD,329
389348394,USD,-320
389348394,USD,2465
389230462,USD,263
389230462,USD,59
389230462,USD,576
389230462,USD,-516
389230462,USD,3745
389230462,USD,218
389230462,USD,642
389349110,USD,326
389349110,USD,-284
389349110,USD,54
389349110,USD,1437
389349039,USD,232
389349039,USD,-152
389349039,USD,182
389349039,USD,28
389233022,USD,27
389233022,USD,446
389233022,USD,-381
389233022,USD,155
389233022,USD,3601
389349067,USD,200
389349067,USD,-152
389349067,USD,26
389349067,USD,528
389349091,USD,57
389349091,USD,357
389349091,USD,-352
389349091,USD,6132
389232701,USD,32
389232760,USD,200
389232760,USD,-526
389232701,USD,3737
389232760,USD,593
389232701,USD,122
389232760,USD,33
389232701,USD,-382
389232701,USD,455
389232760,USD,4669
389246846,USD,3623
389280489,USD,508
389280489,USD,-455
389280489,USD,209
389280489,USD,4413
389237029,USD,275
389237029,USD,51
389237029,USD,439
389237029,USD,-381
389237029,USD,3583
389230463,USD,3800
389230463,USD,608
389230463,USD,170
389230463,USD,-492
389230463,USD,573
389230463,USD,24
389230463,USD,255
389229642,USD,141
389229642,USD,39
389229642,USD,454
389229642,USD,-412
389229642,USD,2716
389229642,USD,281
389229642,USD,425
389349299,USD,-317
389349299,USD,322
389349299,USD,171
389237057,USD,590
389237057,USD,39
389237057,USD,-509
389237057,USD,4501
389237057,USD,397
389233421,USD,-507
389233421,USD,574
389233421,USD,34
389233421,USD,187
389233421,USD,4513
389348466,USD,302
389348466,USD,228
389348466,USD,-202
389348466,USD,54
389348466,USD,344
389280784,USD,518
389280784,USD,-466
389280784,USD,179
389280784,USD,4349
389348648,USD,38
389348648,USD,3079
389348648,USD,-499
389348648,USD,150
389348648,USD,515
389236701,USD,41
389236701,USD,497
389236701,USD,-447
389236701,USD,261
389349262,USD,315
389349262,USD,263
389349262,USD,-190
389280739,USD,4199
389349262,USD,71
389280739,USD,192
389349262,USD,259
389280739,USD,-452
389280739,USD,541
389347334,USD,251
389347334,USD,-225
389347334,USD,2762
389235255,USD,-417
389235255,USD,24
389235255,USD,434
389235255,USD,156
389235255,USD,3577
389236701,USD,29
389270591,USD,972
389270591,USD,264
389236701,USD,4770
389349299,USD,2911
389347334,USD,333
389347334,USD,492
389347334,USD,-435
389347334,USD,15
389241468,USD,11
389241468,USD,415
389241468,USD,-372
389241468,USD,207
389270586,USD,-189
389241468,USD,4874
389270586,USD,986
389229510,USD,160
389229510,USD,14
389229510,USD,444
389229510,USD,-395
389229510,USD,2684
389229510,USD,459
389348406,USD,2559
389348406,USD,-283
389348406,USD,280
389348406,USD,111
389349301,USD,2928
389349301,USD,56
389349301,USD,-243
389349301,USD,287
389349301,USD,157
389280585,USD,4447
389280585,USD,228
389280585,USD,-471
389280585,USD,506
389236220,USD,566
389236220,USD,-537
389236220,USD,182
389236220,USD,4590
389350148,USD,2766
389350148,USD,232
389350148,USD,384
389350148,USD,-371
389350148,USD,62
389233042,USD,5624
389233042,USD,213
389233042,USD,-550
389233042,USD,570
389233042,USD,32
389349294,USD,26
389349294,USD,251
389349294,USD,-206
389349294,USD,1917
389235177,USD,18
389235177,USD,3613
389235177,USD,451
389235177,USD,-403
389235177,USD,120
389348925,USD,555
389348925,USD,1
389348925,USD,-112
389348724,USD,150
389348724,USD,372
389348724,USD,-337
389348724,USD,35
389348724,USD,3200
389241467,USD,5776
389241467,USD,271
389241467,USD,-517
389241467,USD,598
