D_ID,CREATED,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,EQUIPMENT_ID
372511126,2021-03-15T22:12:34.159Z,638,191,2021-02-05,2021-02-06,3564,190,1
387817395,2021-05-12T11:54:15.585Z,912,681,2021-05-06,2021-05-14,4023,40,2
381011587,2021-04-15T12:10:53.193Z,898,587,2021-04-15,2021-04-30,2455,48,1
375868452,2021-03-17T20:30:44.824Z,529,587,2021-03-01,2021-03-31,1817,38,4
375860001,2021-03-17T20:30:44.830Z,781,504,2021-03-01,2021-03-31,1817,38,2
385755214,2021-05-04T18:55:01.222Z,796,54,2021-04-01,2021-04-14,3564,1023,2
377337666,2021-03-25T00:51:21.853Z,529,638,2021-03-16,2021-03-31,1817,114,2
384588182,2021-04-30T08:36:35.648Z,736,587,2021-04-12,2021-04-30,4023,38,2
379815353,2021-04-09T13:03:09.395Z,806,218,2021-04-01,2021-04-14,2548,53,2
387431125,2021-05-11T17:49:31.136Z,308,764,2021-05-01,2021-05-31,3709,82,1
381178988,2021-05-04T18:55:01.100Z,806,218,2021-04-01,2021-04-14,3564,40,2
372224236,2021-03-01T11:47:15.538Z,266,54,2021-03-01,2021-03-14,3709,68,2
384617063,2021-04-30T10:15:24.162Z,796,504,2021-04-01,2021-04-14,2469,89,2
375556548,2021-03-16T17:29:02.070Z,191,504,2021-03-15,2021-03-31,2469,52,4
384585867,2021-04-30T08:36:35.649Z,898,504,2021-04-12,2021-04-30,4023,38,1
372050021,2021-02-26T10:17:05.499Z,796,504,2021-02-12,2021-02-28,4023,53,2
377796687,2021-03-29T15:39:45.229Z,688,678,2021-02-15,2021-02-28,2469,48,1
374166652,2021-03-11T10:30:11.753Z,529,54,2021-03-01,2021-03-14,2455,1023,2
372372756,2021-03-01T22:11:17.164Z,638,764,2021-02-15,2021-02-28,3709,38,1
379930956,2021-04-09T22:36:24.689Z,638,736,2021-04-01,2021-06-30,4064,1023,4
375643209,2021-03-17T10:34:57.816Z,585,54,2021-02-14,2021-02-28,2469,68,4
380993846,2021-04-15T11:57:34.629Z,898,681,2021-04-01,2021-04-14,2455,1023,1
381179911,2021-05-04T18:55:01.100Z,781,638,2021-04-01,2021-04-14,3564,40,2
377943014,2021-03-30T10:18:35.474Z,764,587,2021-04-01,2021-04-14,2469,1023,1
375648837,2021-03-17T10:36:04.261Z,806,54,2021-03-15,2021-03-31,2469,68,2
381184437,2021-05-05T17:37:10.989Z,681,723,2021-04-01,2021-04-30,3564,38,2
381178423,2021-05-04T18:55:01.100Z,806,681,2021-04-01,2021-04-14,3564,40,1
380177997,2021-04-10T04:57:57.642Z,912,308,2021-04-01,2021-04-14,3564,68,4
375860002,2021-03-17T20:32:06.544Z,781,504,2021-03-15,2021-03-31,1817,38,1
375617466,2021-03-16T19:06:16.753Z,266,218,2021-03-01,2021-03-31,2469,53,1
387817400,2021-05-12T11:54:15.585Z,912,587,2021-05-06,2021-05-14,4023,40,4
372051627,2021-02-26T10:17:05.499Z,764,218,2021-02-12,2021-02-28,4023,53,4
381150606,2021-05-04T18:55:01.093Z,723,308,2021-04-01,2021-04-30,3564,38,2
387266255,2021-05-11T08:59:39.099Z,912,678,2021-05-01,2021-05-31,2469,38,4
374205124,2021-03-11T13:41:25.637Z,681,806,2021-04-01,2021-04-30,2455,1023,2
387817126,2021-05-12T11:54:15.584Z,806,308,2021-05-06,2021-05-14,4023,40,4
371414670,2021-03-02T13:02:34.433Z,796,218,2021-02-10,2021-02-28,3564,38,4
382648071,2021-04-21T10:35:33.438Z,191,54,2021-04-15,2021-04-30,2469,48,4
381812013,2021-04-16T12:21:10.902Z,796,504,2021-03-15,2021-03-31,3709,38,1
382619751,2021-04-21T10:14:18.923Z,912,504,2021-04-15,2021-04-30,2469,52,4
380125812,2021-05-04T19:30:27.428Z,218,796,2021-04-01,2021-04-02,3564,68,1
385705878,2021-05-04T18:36:25.140Z,796,308,2021-04-15,2021-04-30,3564,114,2
377440827,2021-04-09T12:44:32.542Z,504,781,2021-04-01,2021-04-30,4023,40,2
381200849,2021-05-05T17:37:10.989Z,54,723,2021-04-01,2021-04-30,3564,38,4
373509806,2021-03-06T18:15:26.220Z,912,54,2021-03-01,2021-03-14,3123,52,4
385834036,2021-05-05T17:37:11.170Z,898,681,2021-04-15,2021-04-30,3564,43,4
387355748,2021-05-11T13:06:39.476Z,723,308,2021-05-01,2021-05-14,2455,1023,1
372223438,2021-03-01T10:06:33.931Z,898,638,2021-03-01,2021-03-14,2469,114,2
375215296,2021-04-01T22:26:17.682Z,218,912,2021-04-01,2021-04-30,1817,52,4
385838118,2021-05-05T17:37:11.167Z,796,638,2021-04-15,2021-04-30,3564,40,4
375958207,2021-03-18T12:06:47.068Z,736,54,2021-02-26,2021-03-14,4023,40,4
388058925,2021-05-12T17:11:20.181Z,587,736,2021-05-10,2021-05-11,3564,40,4
383374537,2021-04-23T12:13:28.648Z,191,504,2021-04-15,2021-04-30,2548,53,4
381150601,2021-04-15T16:40:10.638Z,723,308,2021-04-01,2021-04-14,3564,43,2
384593752,2021-04-30T08:36:56.099Z,191,54,2021-04-22,2021-04-30,4023,38,2
384219441,2021-04-28T08:05:33.090Z,723,587,2021-04-15,2021-04-30,2455,1023,2
387817602,2021-05-12T11:54:15.585Z,781,54,2021-05-06,2021-05-14,4023,40,4
381684235,2021-04-16T10:05:26.128Z,723,587,2021-04-01,2021-04-14,4023,53,2
384279632,2021-04-28T16:37:32.865Z,898,504,2021-04-15,2021-04-30,1817,52,4
381683960,2021-04-16T10:05:26.130Z,723,54,2021-04-01,2021-04-14,4023,53,4
374161181,2021-03-11T10:30:11.748Z,764,678,2021-03-01,2021-03-14,2455,1023,4
380291424,2021-04-12T14:14:38.509Z,781,723,2021-04-01,2021-06-30,2084,1502,1
387516151,2021-05-11T18:16:32.380Z,638,723,2021-04-01,2021-04-30,3709,68,4
387938120,2021-05-12T16:39:31.359Z,308,898,2021-05-01,2021-05-31,3564,38,2
370307100,2021-02-16T14:49:52.106Z,191,308,2021-02-08,2021-02-28,4023,40,4
380111311,2021-04-10T04:38:54.233Z,898,308,2021-04-01,2021-04-14,3564,114,4
375866032,2021-03-17T20:30:44.832Z,585,504,2021-03-01,2021-03-31,1817,38,4
382096327,2021-04-22T13:16:16.094Z,688,218,2021-04-01,2022-03-31,4219,52,2
375683336,2021-03-17T11:21:37.114Z,529,308,2021-03-15,2021-03-31,2469,68,2
376242468,2021-03-19T11:23:42.273Z,688,504,2021-02-09,2021-02-14,2469,38,4
374207056,2021-03-11T13:41:25.636Z,587,806,2021-04-01,2021-04-30,2455,1023,2
375024063,2021-03-15T23:16:55.357Z,723,638,2021-03-01,2021-03-14,3564,48,1
370302827,2021-02-16T14:49:52.111Z,796,504,2021-02-08,2021-02-28,4023,40,2
376247744,2021-03-19T11:25:42.060Z,781,54,2021-03-01,2021-03-14,2469,38,1
375960154,2021-03-18T12:09:38.983Z,587,796,2021-03-08,2021-03-31,4023,40,2
372051479,2021-02-26T10:17:05.505Z,736,218,2021-02-12,2021-03-14,4023,53,1
373368991,2021-03-06T17:21:09.264Z,736,587,2021-03-01,2021-03-14,1817,52,1
387242915,2021-05-10T18:04:31.419Z,54,266,2021-05-01,2021-05-31,2666,52,1
372637777,2021-03-02T13:22:12.322Z,585,587,2021-03-01,2021-03-14,2469,48,4
374191368,2021-03-11T10:42:25.603Z,191,587,2021-03-15,2021-03-31,2455,1023,2
375609902,2021-03-16T19:05:37.064Z,764,587,2021-03-01,2021-03-14,2469,53,2
375956275,2021-03-18T12:06:47.068Z,898,218,2021-02-26,2021-03-14,4023,40,4
375021022,2021-03-15T23:16:55.356Z,796,681,2021-03-01,2021-03-14,3564,38,1
377019464,2021-03-24T12:50:21.241Z,764,218,2021-03-15,2021-03-31,4023,53,2
381146679,2021-04-15T16:40:10.485Z,806,308,2021-04-01,2021-04-14,3564,1023,4
375451102,2021-03-16T13:14:22.560Z,796,587,2021-03-01,2021-03-14,2548,48,1
370874672,2021-02-19T09:12:13.423Z,898,54,2021-02-08,2021-02-28,4023,53,4
372224657,2021-03-01T11:47:15.538Z,764,54,2021-03-01,2021-03-14,3709,68,1
384826421,2021-04-30T14:18:36.510Z,191,587,2021-04-15,2021-04-30,1817,48,1
378849576,2021-04-10T04:44:50.295Z,587,723,2021-03-15,2021-03-31,3564,1023,2
381820972,2021-04-16T12:21:11.117Z,191,504,2021-03-15,2021-03-31,3709,38,2
377435263,2021-03-25T13:48:54.354Z,796,504,2021-03-12,2021-03-31,4023,40,1
387522245,2021-05-11T18:16:32.736Z,218,764,2021-04-01,2021-04-30,3709,68,1
379703459,2021-04-08T16:04:56.571Z,781,54,2021-04-01,2021-04-30,2548,38,4
372523685,2021-03-15T22:12:34.159Z,218,723,2021-02-05,2021-02-06,3564,190,2
385841020,2021-05-05T17:37:11.169Z,781,638,2021-04-15,2021-04-30,3564,40,4
375039737,2021-03-15T23:16:55.356Z,191,587,2021-03-01,2021-03-14,3564,38,4
385833435,2021-05-05T17:37:11.170Z,898,587,2021-04-15,2021-04-30,3564,40,4
378615689,2021-04-01T23:35:07.007Z,781,308,2021-03-15,2021-03-31,3564,53,2
387997114,2021-05-12T16:56:34.147Z,806,678,2021-05-10,2021-05-14,3564,40,1
384100671,2021-04-27T09:13:07.188Z,504,912,2021-05-01,2021-05-31,2469,52,2
385754984,2021-05-04T18:55:01.222Z,781,218,2021-04-01,2021-04-14,3564,190,2
370463770,2021-02-16T20:35:50.312Z,723,587,2021-02-15,2021-02-28,1817,52,1
378628286,2021-05-04T19:19:35.963Z,736,638,2021-03-15,2021-03-16,3564,38,4
372374341,2021-03-01T22:11:17.162Z,587,796,2021-02-15,2021-02-28,3709,38,1
375962749,2021-03-18T12:07:15.819Z,218,736,2021-03-04,2021-03-31,4023,40,4
370463601,2021-02-16T20:35:50.443Z,736,504,2021-02-15,2021-02-28,1817,52,2
376242871,2021-03-19T11:23:42.273Z,266,681,2021-02-09,2021-02-14,2469,38,4
385846218,2021-05-05T17:37:11.171Z,723,638,2021-04-15,2021-04-30,3564,40,2
375547724,2021-03-16T17:29:02.060Z,796,587,2021-03-15,2021-03-31,2469,52,2
382575983,2021-04-21T08:33:18.801Z,585,764,2021-04-01,2021-04-30,621,249,2
372223225,2021-03-01T10:06:33.931Z,806,638,2021-03-01,2021-03-14,2469,114,2
375746861,2021-03-17T12:25:40.561Z,736,638,2021-03-01,2021-03-14,4023,53,2
382582795,2021-04-21T08:33:18.805Z,191,736,2021-04-01,2021-04-30,621,249,1
387715108,2021-05-12T08:32:33.575Z,218,191,2021-05-01,2021-05-31,3709,52,1
375875677,2021-03-17T20:30:44.830Z,266,504,2021-03-01,2021-03-31,1817,38,4
375548072,2021-03-16T17:29:02.054Z,806,638,2021-03-15,2021-03-31,2469,52,1
379158414,2021-04-06T15:53:59.459Z,723,638,2021-04-01,2021-04-14,1817,48,1
375215368,2021-04-01T22:26:17.682Z,218,764,2021-04-01,2021-04-30,1817,52,4
372371616,2021-03-01T22:11:17.339Z,681,781,2021-02-15,2021-02-28,3709,38,2
386622459,2021-05-05T17:28:32.826Z,781,736,2021-05-01,2021-05-31,3564,249,1
375411094,2021-03-16T11:13:38.435Z,723,681,2021-03-01,2021-03-14,2548,1023,4
382647817,2021-04-21T10:35:33.438Z,266,218,2021-04-15,2021-04-30,2469,48,2
372049629,2021-03-17T12:25:40.561Z,806,638,2021-03-01,2021-03-14,4023,53,2
370878145,2021-02-19T09:12:13.422Z,266,54,2021-02-08,2021-02-28,4023,53,2
377436158,2021-03-25T13:48:54.355Z,688,54,2021-03-12,2021-03-31,4023,40,4
380998340,2021-04-15T11:57:34.633Z,723,54,2021-04-01,2021-04-14,2455,1023,4
375450781,2021-03-16T13:14:22.561Z,736,587,2021-03-01,2021-03-14,2548,48,4
385754929,2021-05-04T18:55:01.222Z,781,587,2021-04-01,2021-04-14,3564,190,4
387811246,2021-05-12T11:51:49.302Z,806,681,2021-05-01,2021-05-09,4023,40,2
387866228,2021-05-12T14:18:25.558Z,898,54,2021-05-01,2021-05-14,2548,1023,1
379418656,2021-04-07T14:52:03.641Z,796,587,2021-03-24,2021-03-31,1817,114,2
372220715,2021-03-01T09:34:16.989Z,764,678,2021-03-01,2021-03-14,2469,1023,4
387868619,2021-05-12T14:18:25.559Z,191,504,2021-05-01,2021-05-14,2548,1023,4
380490802,2021-04-14T09:58:08.533Z,688,54,2021-03-18,2021-03-31,4023,53,2
382696138,2021-04-21T14:09:45.072Z,796,638,2021-04-15,2021-04-30,2548,48,2
380994500,2021-04-15T11:57:34.634Z,912,308,2021-04-01,2021-04-14,2455,1023,2
377937000,2021-03-30T09:54:48.586Z,266,54,2021-03-15,2021-03-31,2469,48,4
385700195,2021-05-04T18:36:25.144Z,898,678,2021-04-15,2021-04-30,3564,40,1
387515491,2021-05-11T18:16:32.380Z,638,898,2021-04-01,2021-04-30,3709,68,4
375625194,2021-03-16T19:11:24.847Z,688,308,2021-03-15,2021-03-31,2469,53,1
384218291,2021-04-28T08:05:33.086Z,764,678,2021-04-15,2021-04-30,2455,1023,1
373476400,2021-03-06T18:08:15.762Z,504,688,2021-03-01,2021-03-31,3123,52,2
385834035,2021-05-05T17:37:11.170Z,898,681,2021-04-15,2021-04-30,3564,48,1
386635866,2021-05-05T17:28:32.853Z,529,898,2021-05-01,2021-05-31,3564,249,4
370480505,2021-02-16T20:37:20.439Z,638,723,2021-03-01,2021-03-31,1817,52,2
370305328,2021-02-16T14:50:06.981Z,638,191,2021-02-11,2021-03-11,4023,40,1
387817818,2021-05-12T11:54:15.584Z,723,678,2021-05-06,2021-05-14,4023,40,1
386743042,2021-05-05T22:42:54.688Z,764,218,2021-05-01,2021-05-31,1817,38,1
377595769,2021-03-26T10:25:48.951Z,587,585,2021-03-01,2021-03-31,2666,52,2
370875078,2021-02-19T09:12:13.423Z,781,218,2021-02-08,2021-02-28,4023,53,4
385846248,2021-05-05T17:37:11.171Z,723,54,2021-04-15,2021-04-30,3564,40,1
374209294,2021-03-11T13:41:25.652Z,504,153,2021-04-01,2021-04-30,2455,1023,4
380247556,2021-04-10T05:10:38.470Z,308,266,2021-04-01,2021-04-30,3564,82,4
377940408,2021-03-30T10:18:35.474Z,912,218,2021-04-01,2021-04-14,2469,1023,1
385897546,2021-05-05T17:37:11.151Z,191,218,2021-04-01,2021-06-30,3564,190,4
387261265,2021-05-11T08:54:30.244Z,898,308,2021-04-01,2021-04-14,2469,38,1
384824903,2021-04-30T14:18:36.511Z,898,681,2021-04-15,2021-04-30,1817,48,2
373680490,2021-03-08T20:11:04.789Z,54,764,2021-03-01,2021-03-31,3709,38,2
384561863,2021-04-30T07:47:11.974Z,764,638,2021-05-01,2021-05-14,2469,52,4
381659241,2021-04-16T08:31:06.853Z,736,587,2021-04-01,2021-04-14,3709,1023,1
387353259,2021-05-11T13:06:39.479Z,796,218,2021-05-01,2021-05-14,2455,1023,4
378598261,2021-04-01T23:29:18.567Z,585,308,2021-03-15,2021-03-31,3564,38,4
375641956,2021-03-17T10:34:57.814Z,898,638,2021-02-14,2021-02-28,2469,68,1
378855683,2021-04-10T04:44:50.288Z,266,681,2021-03-15,2021-03-31,3564,40,4
374179172,2021-03-11T10:42:25.604Z,796,678,2021-03-15,2021-03-31,2455,1023,2
380291876,2021-04-12T14:14:38.510Z,723,585,2021-04-01,2021-06-30,2084,1502,1
382695937,2021-04-21T14:09:45.072Z,898,681,2021-04-15,2021-04-30,2548,48,4
381154759,2021-05-04T18:55:01.094Z,585,308,2021-04-01,2021-04-30,3564,38,1
385865935,2021-05-05T17:37:11.166Z,266,218,2021-04-15,2021-04-30,3564,53,1
375609354,2021-03-16T19:05:37.065Z,796,504,2021-03-01,2021-03-14,2469,53,2
382621679,2021-04-21T10:14:18.923Z,806,504,2021-04-15,2021-04-30,2469,52,2
381682902,2021-04-16T10:05:26.127Z,806,638,2021-04-01,2021-04-14,4023,53,1
385044431,2021-04-30T16:57:32.114Z,796,54,2021-05-01,2021-05-14,1817,114,2
375407108,2021-03-16T11:13:38.435Z,898,681,2021-03-01,2021-03-14,2548,1023,4
387862649,2021-05-12T13:18:29.348Z,191,218,2021-05-01,2021-05-14,2548,53,2
384588220,2021-04-30T08:36:35.649Z,736,504,2021-04-12,2021-04-30,4023,38,1
375308513,2021-03-15T23:10:35.897Z,912,638,2021-03-01,2021-03-14,3564,40,4
375314363,2021-03-15T23:10:35.897Z,796,218,2021-03-01,2021-03-14,3564,43,1
374207311,2021-03-11T13:41:25.636Z,587,688,2021-04-01,2021-04-30,2455,1023,1
380489265,2021-04-14T09:58:08.533Z,796,638,2021-03-18,2021-03-31,4023,53,4
378856090,2021-04-10T04:44:50.293Z,218,723,2021-03-15,2021-03-31,3564,1023,4
374831494,2021-03-15T14:13:07.364Z,529,218,2021-03-15,2021-03-31,2469,1023,4
378591085,2021-04-01T23:29:18.561Z,781,308,2021-03-15,2021-03-31,3564,48,4
385839308,2021-05-05T17:37:11.167Z,796,218,2021-04-15,2021-04-30,3564,53,2
385122015,2021-05-03T13:12:25.005Z,688,308,2021-04-14,2021-04-30,4023,40,4
379818247,2021-04-09T13:03:09.395Z,266,638,2021-04-01,2021-04-14,2548,53,4
381013216,2021-04-15T12:10:53.194Z,191,681,2021-04-15,2021-04-30,2455,48,2
376247362,2021-03-19T11:25:42.061Z,736,681,2021-03-01,2021-03-14,2469,38,4
376313757,2021-03-19T11:45:39.900Z,153,638,2021-03-01,2022-02-28,449,175,2
379933513,2021-04-09T22:36:24.700Z,504,688,2021-04-01,2021-06-30,4064,1023,1
387427360,2021-05-11T17:49:31.134Z,587,764,2021-05-01,2021-05-31,3709,82,2
375314360,2021-03-15T23:10:35.897Z,796,218,2021-03-01,2021-03-14,3564,48,1
375855591,2021-03-17T20:32:06.540Z,912,587,2021-03-15,2021-03-31,1817,38,4
376392253,2021-03-19T12:36:28.186Z,191,638,2021-03-01,2021-03-14,4202,1023,4
387242697,2021-05-10T18:04:31.419Z,54,898,2021-05-01,2021-05-31,2666,52,1
375679964,2021-03-17T11:21:12.573Z,723,308,2021-03-01,2021-03-14,2469,68,4
387866006,2021-05-12T13:38:39.338Z,191,54,2021-05-01,2021-05-14,2548,38,2
374914270,2021-03-15T21:49:48.644Z,736,266,2021-03-01,2021-03-31,3564,249,1
375610241,2021-03-16T19:05:37.064Z,781,638,2021-03-01,2021-03-14,2469,53,2
384583747,2021-04-30T08:30:38.906Z,585,587,2021-05-01,2021-05-14,2469,48,1
375856094,2021-03-17T20:30:44.818Z,898,681,2021-03-01,2021-03-31,1817,38,1
384587968,2021-04-30T08:36:56.099Z,806,54,2021-04-22,2021-04-30,4023,38,4
375037584,2021-03-15T23:16:55.356Z,266,681,2021-03-01,2021-03-14,3564,43,2
373476166,2021-03-06T18:08:15.762Z,504,781,2021-03-01,2021-03-31,3123,52,2
370918344,2021-02-19T17:00:27.426Z,308,723,2021-03-08,2021-03-31,3564,38,1
385431262,2021-05-04T14:31:26.171Z,688,723,2021-05-01,2021-05-31,621,249,4
387811454,2021-05-12T11:51:49.302Z,781,504,2021-05-01,2021-05-09,4023,40,1
377917440,2021-03-30T07:47:55.909Z,781,54,2021-04-01,2021-04-14,2469,52,1
377936625,2021-03-30T09:54:48.585Z,585,638,2021-03-15,2021-03-31,2469,48,1
378234169,2021-03-30T14:59:54.075Z,191,587,2021-03-15,2021-03-31,2469,882,4
375410220,2021-03-16T11:13:38.438Z,736,54,2021-03-01,2021-03-14,2548,1023,4
377435800,2021-03-25T13:48:54.353Z,723,681,2021-03-12,2021-03-31,4023,40,1
384333586,2021-04-29T09:43:04.624Z,723,308,2021-05-01,2021-05-14,2469,53,1
384587292,2021-04-30T08:36:35.648Z,796,638,2021-04-12,2021-04-30,4023,38,4
370935169,2021-02-19T17:04:46.200Z,308,266,2021-03-01,2021-03-31,3564,53,2
375410403,2021-03-16T11:13:38.435Z,764,638,2021-03-01,2021-03-14,2548,1023,2
384588626,2021-04-30T08:36:56.098Z,736,638,2021-04-22,2021-04-30,4023,38,1
375644337,2021-03-17T10:34:57.815Z,191,218,2021-02-14,2021-02-28,2469,68,2
375624768,2021-03-16T19:11:24.847Z,764,308,2021-03-15,2021-03-31,2469,53,4
382620496,2021-04-21T10:14:18.905Z,898,587,2021-04-15,2021-04-30,2469,52,1
370931734,2021-02-19T17:04:46.195Z,678,191,2021-03-01,2021-03-31,3564,53,2
381144739,2021-05-04T18:55:01.093Z,912,308,2021-04-01,2021-04-30,3564,38,2
387938110,2021-05-12T16:39:31.359Z,308,912,2021-05-01,2021-05-31,3564,38,1
386742533,2021-05-05T22:42:54.688Z,806,218,2021-05-01,2021-05-31,1817,38,1
375548400,2021-03-16T17:29:02.056Z,764,504,2021-03-15,2021-03-31,2469,52,1
374915687,2021-03-15T21:49:48.480Z,723,266,2021-03-01,2021-03-31,3564,249,4
382696759,2021-04-21T14:09:45.072Z,736,587,2021-04-15,2021-04-30,2548,48,4
380194585,2021-04-10T04:57:57.661Z,308,912,2021-04-01,2021-04-30,3564,38,2
378345391,2021-03-31T07:40:51.543Z,218,796,2021-03-01,2021-03-31,2469,68,4
376246100,2021-03-19T11:24:41.790Z,266,587,2021-02-15,2021-02-28,2469,38,2
379402589,2021-04-07T14:03:21.688Z,806,54,2021-04-01,2021-04-14,2548,48,4
378549585,2021-04-01T23:22:32.728Z,898,308,2021-03-01,2021-03-31,3564,40,1
376243912,2021-03-19T11:24:41.790Z,898,218,2021-02-15,2021-02-28,2469,38,2
375962838,2021-03-18T12:06:47.067Z,266,218,2021-02-26,2021-03-14,4023,40,1
381572185,2021-04-15T20:11:20.051Z,218,764,2021-05-01,2021-05-31,1817,52,1
379818340,2021-04-09T13:03:09.395Z,266,218,2021-04-01,2021-04-14,2548,53,4
387352738,2021-05-11T13:06:39.479Z,806,218,2021-05-01,2021-05-14,2455,1023,4
374599779,2021-03-12T20:09:56.262Z,736,587,2021-03-01,2021-03-14,1817,48,1
382183817,2021-04-19T18:46:58.298Z,723,308,2021-04-15,2021-04-30,3564,190,1
382865283,2021-04-22T10:16:05.860Z,191,587,2021-04-06,2021-04-14,4023,53,1
381684520,2021-04-16T10:05:26.128Z,585,638,2021-04-01,2021-04-14,4023,53,2
382856932,2021-04-22T10:16:05.861Z,585,587,2021-04-06,2021-04-14,4023,53,4
378849578,2021-04-10T04:44:50.295Z,587,723,2021-03-15,2021-03-31,3564,1023,1
370301230,2021-02-16T14:49:52.106Z,912,587,2021-02-08,2021-02-28,4023,40,1
377250737,2021-03-24T16:49:51.383Z,736,681,2021-03-15,2021-03-31,1817,48,1
380516515,2021-04-14T10:24:08.343Z,585,638,2021-04-01,2021-07-15,3884,51,4
381123386,2021-04-15T14:42:17.489Z,796,587,2021-03-31,2021-04-14,4023,40,2
384590143,2021-04-30T08:36:56.100Z,688,504,2021-04-22,2021-04-30,4023,38,4
387953921,2021-05-12T16:49:08.719Z,796,308,2021-05-01,2021-05-14,3564,114,4
372223643,2021-03-01T10:06:33.931Z,898,218,2021-03-01,2021-03-14,2469,114,2
375648626,2021-03-17T10:36:04.261Z,898,681,2021-03-15,2021-03-31,2469,68,2
374766283,2021-03-15T09:06:53.183Z,736,587,2021-02-23,2021-02-28,4023,40,1
377435551,2021-03-25T13:48:54.354Z,764,504,2021-03-12,2021-03-31,4023,40,1
387714961,2021-05-12T08:32:33.581Z,504,796,2021-05-01,2021-05-31,3709,52,2
377936636,2021-03-30T09:54:48.590Z,585,308,2021-03-15,2021-03-31,2469,48,2
375318863,2021-03-15T23:10:35.899Z,723,587,2021-03-01,2021-03-14,3564,190,1
384216550,2021-04-28T08:05:33.086Z,806,587,2021-04-15,2021-04-30,2455,1023,1
375610767,2021-03-16T19:05:37.064Z,585,218,2021-03-01,2021-03-14,2469,53,2
379815287,2021-04-09T13:03:09.395Z,781,218,2021-04-01,2021-04-14,2548,53,2
380040065,2021-04-10T04:14:02.819Z,723,266,2021-04-01,2021-04-30,3564,249,4
384569774,2021-04-30T07:47:11.974Z,266,54,2021-05-01,2021-05-14,2469,52,4
387261645,2021-05-11T08:54:30.245Z,723,308,2021-04-01,2021-04-14,2469,38,2
383374470,2021-04-23T12:13:28.648Z,266,218,2021-04-15,2021-04-30,2548,53,4
384562534,2021-04-30T07:47:11.986Z,736,504,2021-05-01,2021-05-14,2469,52,2
382571837,2021-04-21T08:33:18.827Z,764,736,2021-04-01,2021-04-30,621,249,4
374835429,2021-03-15T14:13:07.361Z,266,587,2021-03-15,2021-03-31,2469,1023,4
373082302,2021-03-04T19:15:04.703Z,736,723,2021-03-01,2021-03-31,621,249,2
382663974,2021-04-21T10:49:19.564Z,266,218,2021-04-15,2021-04-30,2469,1023,4
378777889,2021-04-02T00:23:46.919Z,308,529,2021-04-01,2021-04-02,3564,48,2
375861431,2021-03-17T20:32:06.544Z,764,218,2021-03-15,2021-03-31,1817,38,2
378344908,2021-03-31T07:40:51.543Z,218,266,2021-03-01,2021-03-31,2469,68,2
376249680,2021-03-19T11:26:43.300Z,806,587,2021-03-15,2021-03-31,2469,38,4
373188590,2021-03-05T13:10:45.793Z,638,736,2021-03-01,2021-03-31,2469,52,1
385430379,2021-05-04T14:31:26.174Z,736,191,2021-05-01,2021-05-31,621,249,4
382573452,2021-04-21T08:33:18.799Z,723,529,2021-04-01,2021-04-30,621,249,4
372223369,2021-03-01T10:06:33.930Z,191,218,2021-03-01,2021-03-14,2469,114,1
373478800,2021-03-06T18:08:15.747Z,218,796,2021-03-01,2021-03-31,3123,52,1
381163254,2021-04-15T16:40:10.483Z,191,308,2021-04-01,2021-04-30,3564,82,2
370463592,2021-02-16T20:35:50.443Z,736,587,2021-02-15,2021-02-28,1817,52,2
375132956,2021-03-15T22:31:13.901Z,912,308,2021-03-01,2021-03-14,3564,43,2
385426254,2021-05-04T14:31:26.184Z,912,723,2021-05-01,2021-05-31,621,249,2
375548226,2021-03-16T17:29:02.060Z,736,54,2021-03-15,2021-03-31,2469,52,4
375645607,2021-03-17T10:35:31.442Z,806,218,2021-03-01,2021-03-14,2469,68,4
384229801,2021-04-28T08:05:33.090Z,191,681,2021-04-15,2021-04-30,2455,1023,4
385121812,2021-05-03T13:12:25.005Z,764,678,2021-04-14,2021-04-30,4023,40,4
375622877,2021-03-16T19:10:49.497Z,781,308,2021-03-01,2021-03-14,2469,53,2
388069166,2021-05-12T17:11:20.181Z,54,723,2021-05-10,2021-05-11,3564,40,2
378839585,2021-04-10T04:44:50.288Z,912,638,2021-03-15,2021-03-31,3564,40,1
387715866,2021-05-12T08:32:33.577Z,54,781,2021-05-01,2021-05-31,3709,52,2
371407611,2021-03-15T22:07:26.760Z,191,308,2021-03-01,2021-03-14,3564,53,1
385758968,2021-05-04T18:55:01.222Z,191,638,2021-04-01,2021-04-14,3564,1023,4
381572639,2021-04-15T20:11:20.077Z,218,266,2021-05-01,2021-05-31,1817,52,4
377810232,2021-03-29T15:45:43.857Z,266,587,2021-03-15,2021-03-31,2469,114,2
371401220,2021-03-15T22:07:26.760Z,806,308,2021-03-01,2021-03-14,3564,53,2
384588621,2021-04-30T08:36:35.648Z,736,638,2021-04-12,2021-04-30,4023,38,4
375646097,2021-03-17T10:35:31.441Z,781,218,2021-03-01,2021-03-14,2469,68,1
387279718,2021-05-11T11:01:17.294Z,266,218,2021-05-01,2021-05-14,2455,48,1
380290913,2021-04-12T14:14:38.508Z,796,736,2021-04-01,2021-06-30,2084,1502,4
384547296,2021-04-29T16:38:54.936Z,688,736,2021-05-01,2022-04-30,3429,188,1
370888557,2021-02-19T11:45:47.556Z,681,796,2021-02-15,2021-03-15,4023,43,4
