EQUIPMENT_ID,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,avg_price,median_price
1,898,308,2021-04-01,2021-04-30,2548,38,954.75,281.0
2,781,587,2021-04-01,2021-04-30,2548,38,1052.25,412.0
1,806,54,2021-04-01,2021-04-30,2548,38,928.25,334.5
2,796,638,2021-04-01,2021-04-30,2548,38,1035.25,410.0
1,806,587,2021-04-01,2021-04-30,2548,38,917.5,327.0
1,191,504,2021-04-01,2021-04-30,2548,38,1095.5,337.0
4,736,54,2021-04-01,2021-04-30,2548,38,1022.0,424.0
2,504,529,2021-04-01,2021-04-30,2666,52,670.6666666666666,250.0
1,587,723,2021-04-01,2021-04-30,2666,52,433.6666666666667,289.0
2,54,764,2021-04-01,2021-04-30,2666,52,259.0,59.0
1,218,796,2021-04-01,2021-04-30,2666,52,90.2,32.0
2,191,587,2021-04-01,2021-04-30,2548,38,1034.5,419.0
1,266,54,2021-04-01,2021-04-30,2548,38,934.75,350.0
1,587,781,2021-04-01,2021-04-30,2666,52,163.4,59.0
1,688,678,2021-04-01,2021-04-30,2548,38,946.5,271.0
2,266,218,2021-04-01,2021-04-30,2548,38,1033.5,402.5
4,806,587,2021-04-01,2021-04-30,2548,38,1041.0,420.5
2,898,678,2021-04-01,2021-04-30,2548,38,1068.75,342.5
2,736,587,2021-04-01,2021-04-30,2548,38,1028.0,437.0
1,504,191,2021-04-01,2021-04-30,2666,52,269.6,49.0
1,723,681,2021-04-01,2021-04-30,2548,38,973.25,410.5
1,504,529,2021-04-01,2021-04-30,2666,52,470.0,205.0
1,504,764,2021-04-01,2021-04-30,2666,52,297.0,72.0
2,266,504,2021-04-01,2021-04-30,2548,38,1225.75,414.0
4,191,504,2021-04-01,2021-04-30,2548,38,1216.5,384.0
2,806,587,2021-04-01,2021-04-30,2548,38,1045.75,424.5
1,638,764,2021-04-01,2021-06-30,4064,1023,125.6,52.0
2,638,781,2021-04-01,2021-04-30,4023,40,160.66666666666666,195.0
4,504,736,2021-04-01,2021-04-30,4023,40,805.0,805.0
1,504,266,2021-04-01,2021-06-30,4064,1023,240.0,83.0
2,688,587,2021-04-01,2021-04-14,2548,53,707.5,137.5
4,587,781,2021-04-01,2021-06-30,4064,1023,166.6,71.0
2,504,781,2021-04-01,2021-04-30,4023,40,435.6666666666667,198.0
1,638,898,2021-04-01,2021-06-30,4064,1023,106.4,80.0
4,638,781,2021-04-01,2021-04-30,4023,40,159.0,195.0
2,504,796,2021-04-01,2021-04-30,4023,40,428.6666666666667,186.0
1,681,898,2021-04-01,2021-04-30,4023,40,251.33333333333334,129.0
4,638,912,2021-04-01,2021-04-30,4023,40,180.33333333333334,227.0
2,266,504,2021-04-01,2021-04-14,2548,53,777.3333333333334,156.0
2,638,153,2021-04-01,2021-06-30,4064,1023,167.8,110.0
2,736,638,2021-04-01,2021-04-14,2548,53,732.5,193.5
4,218,529,2021-04-01,2021-04-30,4023,40,440.0,440.0
2,681,723,2021-04-01,2021-04-30,4023,40,676.0,676.0
1,504,585,2021-04-01,2021-04-30,4023,40,673.0,673.0
4,912,504,2021-04-01,2021-04-14,2548,53,811.0,139.5
2,681,806,2021-04-01,2021-06-30,4064,1023,177.6,63.0
4,912,218,2021-04-01,2021-04-14,2548,53,744.5,149.5
1,587,806,2021-04-01,2021-04-30,4023,40,183.33333333333334,171.0
1,638,723,2021-04-01,2021-06-30,4064,1023,172.25,171.5
2,218,529,2021-04-01,2021-04-30,4023,40,431.5,431.5
2,587,153,2021-04-01,2021-06-30,4064,1023,177.6,95.0
4,218,898,2021-04-01,2021-04-30,4023,40,159.33333333333334,196.0
1,681,529,2021-04-01,2021-06-30,4064,1023,285.0,137.5
4,191,587,2021-04-01,2021-04-14,2548,53,725.0,139.5
2,764,638,2021-04-01,2021-04-14,2548,53,713.8333333333334,156.0
1,504,898,2021-04-01,2021-04-30,4023,40,357.6666666666667,143.0
4,638,191,2021-04-01,2021-04-30,4023,40,166.66666666666666,204.0
1,587,266,2021-04-01,2021-06-30,4064,1023,99.6,80.0
1,898,218,2021-04-01,2021-04-14,2548,53,556.1666666666666,96.0
4,898,504,2021-04-01,2021-04-14,2548,53,790.3333333333334,127.0
2,638,912,2021-04-01,2021-04-30,4023,40,168.66666666666666,191.0
4,587,898,2021-04-01,2021-04-30,4023,40,217.66666666666666,208.0
1,54,796,2021-04-01,2021-04-30,4023,40,212.33333333333334,136.0
4,736,587,2021-04-01,2021-04-14,2548,53,756.6666666666666,202.0
4,587,806,2021-04-01,2021-04-30,4023,40,212.33333333333334,231.0
4,308,688,2021-04-01,2021-06-30,4064,1023,263.0,95.0
4,504,688,2021-04-01,2021-06-30,4064,1023,312.0,66.0
2,587,781,2021-04-01,2021-06-30,4064,1023,170.2,104.0
2,638,191,2021-04-01,2021-04-30,4023,40,173.33333333333334,209.0
4,504,912,2021-04-01,2021-06-30,4064,1023,331.0,70.0
2,54,806,2021-04-01,2021-04-30,4023,40,246.33333333333334,198.0
4,638,764,2021-04-01,2021-06-30,4064,1023,159.6,89.0
4,681,806,2021-04-01,2021-04-30,4023,40,298.6666666666667,217.0
1,723,54,2021-04-01,2021-04-14,2548,53,591.8333333333334,202.0
4,218,764,2021-04-01,2021-04-30,4023,40,265.3333333333333,212.0
2,736,218,2021-04-01,2021-04-14,2548,53,726.1666666666666,173.5
2,585,638,2021-04-01,2021-04-14,2548,53,721.3333333333334,181.0
2,898,638,2021-04-01,2021-04-14,2548,53,713.8333333333334,167.0
1,308,898,2021-04-01,2021-06-30,4064,1023,163.6,59.0
2,587,781,2021-04-01,2021-04-30,4023,40,206.66666666666666,182.0
2,736,587,2021-04-01,2021-04-14,2548,53,709.1666666666666,172.0
2,191,638,2021-04-01,2021-04-14,2548,53,712.0,149.5
1,806,218,2021-04-01,2021-04-14,2548,53,571.6666666666666,107.5
2,308,781,2021-04-01,2021-06-30,4064,1023,192.0,91.0
4,638,736,2021-04-01,2021-04-30,4023,40,350.0,350.0
1,504,723,2021-04-01,2021-04-30,4023,40,671.0,671.0
2,308,736,2021-04-01,2021-06-30,4064,1023,294.5,163.5
4,529,218,2021-04-01,2021-04-14,2548,53,778.1666666666666,169.0
2,781,218,2021-04-01,2021-04-14,2548,53,701.3333333333334,132.0
1,504,796,2021-04-01,2021-04-30,4023,40,376.6666666666667,164.0
1,638,266,2021-04-01,2021-04-30,4023,40,163.33333333333334,138.0
2,681,736,2021-04-01,2021-04-30,4023,40,569.5,569.5
4,681,688,2021-04-01,2021-06-30,4064,1023,242.8,82.0
1,587,781,2021-04-01,2021-04-30,4023,40,193.33333333333334,168.0
2,54,781,2021-04-01,2021-04-30,4023,40,241.0,189.0
4,723,54,2021-04-01,2021-04-14,2548,53,768.8333333333334,255.5
1,191,218,2021-04-01,2021-04-14,2548,53,553.5,90.0
2,54,736,2021-04-01,2021-04-30,4023,40,524.0,524.0
1,54,912,2021-04-01,2021-04-30,2666,52,185.6,66.0
4,688,308,2021-04-01,2021-04-30,2548,38,1075.5,367.0
2,736,54,2021-04-01,2021-04-30,2548,38,1026.25,429.5
1,688,504,2021-04-01,2021-04-30,2548,38,1095.75,340.5
4,504,806,2021-04-01,2021-04-30,2666,52,398.4,50.0
4,504,898,2021-04-01,2021-04-30,2666,52,490.6,64.0
1,723,308,2021-04-01,2021-04-30,2548,38,980.25,348.5
4,266,504,2021-04-01,2021-04-30,2548,38,1232.5,412.0
1,723,504,2021-04-01,2021-04-30,2548,38,1129.5,412.5
4,796,504,2021-04-01,2021-04-14,2548,53,791.6666666666666,133.0
4,308,912,2021-04-01,2021-06-30,4064,1023,260.0,101.0
4,587,585,2021-04-01,2021-04-30,4023,40,479.0,479.0
4,504,266,2021-04-01,2021-06-30,4064,1023,268.0,75.0
2,54,898,2021-04-01,2021-04-30,4023,40,281.6666666666667,221.0
4,688,218,2021-04-01,2021-04-14,2548,53,727.3333333333334,139.5
2,218,266,2021-04-01,2021-04-30,4023,40,159.0,223.0
2,681,736,2021-04-01,2021-06-30,4064,1023,304.25,170.5
1,504,781,2021-04-01,2021-04-30,4023,40,369.3333333333333,158.0
2,587,266,2021-04-01,2021-06-30,4064,1023,123.4,64.0
2,218,796,2021-04-01,2021-04-30,4023,40,157.66666666666666,181.0
1,638,585,2021-04-01,2021-06-30,4064,1023,188.75,149.5
1,587,806,2021-04-01,2021-06-30,4064,1023,101.0,42.0
2,191,504,2021-04-01,2021-04-30,2548,38,1215.25,402.5
4,898,587,2021-04-01,2021-04-30,2548,38,1047.25,411.0
1,504,688,2021-04-01,2021-06-30,4064,1023,281.0,59.0
2,587,191,2021-04-01,2021-06-30,4064,1023,126.8,108.0
1,806,638,2021-04-01,2021-04-14,2548,53,561.5,96.5
2,504,266,2021-04-01,2021-04-30,4023,40,425.3333333333333,184.0
2,638,781,2021-04-01,2021-06-30,4064,1023,145.8,67.0
2,796,587,2021-04-01,2021-04-14,2548,53,701.3333333333334,149.5
1,266,638,2021-04-01,2021-04-14,2548,53,565.8333333333334,86.5
4,504,764,2021-04-01,2021-04-30,4023,40,493.6666666666667,201.0
4,504,723,2021-04-01,2021-06-30,4064,1023,439.5,250.0
1,587,153,2021-04-01,2021-06-30,4064,1023,159.4,57.0
4,308,796,2021-04-01,2021-06-30,4064,1023,190.4,114.0
2,54,191,2021-04-01,2021-04-30,4023,40,279.3333333333333,233.0
4,638,529,2021-04-01,2021-04-30,4023,40,452.5,452.5
1,796,504,2021-04-01,2021-04-14,2548,53,629.0,110.5
4,764,504,2021-04-01,2021-04-14,2548,53,796.0,157.5
4,688,587,2021-04-01,2021-04-14,2548,53,723.5,137.5
4,504,898,2021-04-01,2021-04-30,4023,40,424.3333333333333,208.0
4,796,587,2021-04-01,2021-04-14,2548,53,722.3333333333334,140.0
2,504,912,2021-04-01,2021-06-30,4064,1023,316.2,72.0
4,218,736,2021-04-01,2021-04-30,4023,40,324.5,324.5
1,218,191,2021-04-01,2021-04-30,4023,40,167.0,171.0
2,681,796,2021-04-01,2021-06-30,4064,1023,187.0,84.0
2,681,153,2021-04-01,2021-06-30,4064,1023,229.4,92.0
2,638,898,2021-04-01,2021-06-30,4064,1023,106.0,75.0
2,587,806,2021-04-01,2021-04-30,4023,40,205.66666666666666,210.0
4,764,638,2021-04-01,2021-04-14,2548,53,740.0,149.0
2,308,796,2021-04-01,2021-06-30,4064,1023,179.4,97.0
1,912,504,2021-04-01,2021-04-14,2548,53,607.0,80.0
1,638,796,2021-04-01,2021-04-30,4023,40,161.0,135.0
1,796,218,2021-04-01,2021-04-14,2548,53,561.0,93.5
1,308,796,2021-04-01,2021-06-30,4064,1023,157.8,70.0
2,504,781,2021-04-01,2021-06-30,4064,1023,284.4,107.0
2,504,796,2021-04-01,2021-06-30,4064,1023,258.6,91.0
4,681,898,2021-04-01,2021-06-30,4064,1023,194.4,95.0
1,638,796,2021-04-01,2021-06-30,4064,1023,106.6,75.0
1,308,191,2021-04-01,2021-06-30,4064,1023,149.6,73.0
1,736,54,2021-04-01,2021-04-14,2548,53,567.1666666666666,134.0
1,504,796,2021-04-01,2021-06-30,4064,1023,246.2,49.0
2,736,504,2021-04-01,2021-04-14,2548,53,791.0,202.5
4,723,638,2021-04-01,2021-04-14,2548,53,759.6666666666666,251.5
2,638,191,2021-04-01,2021-06-30,4064,1023,109.8,110.0
4,585,218,2021-04-01,2021-04-14,2548,53,756.5,189.0
4,912,587,2021-04-01,2021-04-14,2548,53,746.3333333333334,157.5
2,308,529,2021-04-01,2021-06-30,4064,1023,346.5,188.5
2,218,736,2021-04-01,2021-04-30,4023,40,349.5,349.5
4,796,218,2021-04-01,2021-04-14,2548,53,732.5,162.0
4,688,54,2021-04-01,2021-04-14,2548,53,735.5,139.0
4,218,806,2021-04-01,2021-04-30,4023,40,167.66666666666666,221.0
2,681,529,2021-04-01,2021-06-30,4064,1023,338.5,168.5
2,266,54,2021-04-01,2021-04-14,2548,53,707.8333333333334,145.0
4,529,638,2021-04-01,2021-04-14,2548,53,791.6666666666666,201.5
2,764,54,2021-04-01,2021-04-14,2548,53,699.8333333333334,137.0
4,781,218,2021-04-01,2021-04-14,2548,53,728.1666666666666,141.5
2,638,736,2021-04-01,2021-06-30,4064,1023,208.25,174.0
2,638,806,2021-04-01,2021-06-30,4064,1023,105.2,101.0
1,723,587,2021-04-01,2021-04-14,2469,1023,724.4,277.0
4,191,54,2021-03-15,2021-03-31,2469,882,757.7142857142857,145.0
4,736,218,2021-04-01,2021-04-14,2469,1023,929.8,238.0
2,806,54,2021-04-01,2021-04-14,2469,1023,853.6,179.0
2,736,54,2021-03-15,2021-03-31,2469,48,839.0,268.0
2,796,218,2021-03-15,2021-03-31,2469,48,834.0,192.0
1,796,585,2021-04-01,2022-03-31,2144,38,231.33333333333334,285.0
2,585,218,2021-04-01,2021-04-14,2469,48,833.2,236.0
2,781,587,2021-04-01,2021-04-14,2469,52,718.3333333333334,156.5
1,723,638,2021-04-01,2021-04-14,2469,48,605.6,262.0
2,529,587,2021-04-01,2021-04-14,2469,52,749.1666666666666,206.0
2,796,54,2021-04-01,2021-04-14,2469,1023,855.0,177.0
1,796,504,2021-03-15,2021-03-31,2469,882,639.4285714285714,136.0
1,898,308,2021-04-01,2021-04-14,2469,1023,684.0,115.0
4,736,218,2021-03-15,2021-03-31,2469,48,841.8,254.0
2,796,218,2021-04-01,2021-04-14,2469,1023,859.2,180.0
2,723,504,2021-04-01,2021-04-14,2469,1023,1002.6,393.0
1,898,218,2021-03-15,2021-03-31,2469,48,580.0,141.0
4,796,308,2021-04-01,2021-04-14,2469,1023,857.2,199.0
2,912,587,2021-04-01,2021-04-14,2469,52,734.5,230.0
2,736,681,2021-04-01,2021-04-14,2469,1023,930.8,240.0
2,806,218,2021-04-01,2021-04-14,2469,48,840.2,230.0
2,585,681,2021-03-15,2021-03-31,2469,48,840.4,226.0
2,266,54,2021-04-01,2021-04-14,2469,48,825.8,178.0
4,736,638,2021-04-01,2021-04-14,2469,48,835.6,261.0
4,529,681,2021-04-01,2021-04-14,2469,1023,938.0,261.0
1,764,218,2021-04-01,2021-04-14,2469,1023,683.4,116.0
1,723,308,2021-04-01,2021-04-14,2469,1023,732.4,316.0
4,266,218,2021-04-01,2021-04-14,2548,53,730.0,163.0
1,681,781,2021-04-01,2021-04-30,4023,40,247.0,169.0
4,638,529,2021-04-01,2021-06-30,4064,1023,233.75,156.0
4,587,796,2021-04-01,2021-04-30,4023,40,210.66666666666666,214.0
4,54,764,2021-04-01,2021-04-30,4023,40,274.6666666666667,219.0
1,681,764,2021-04-01,2021-04-30,4023,40,255.0,171.0
4,681,191,2021-04-01,2021-04-30,4023,40,273.3333333333333,201.0
1,504,806,2021-04-01,2021-04-30,4023,40,359.3333333333333,155.0
4,218,796,2021-04-01,2021-04-30,4023,40,148.33333333333334,178.0
4,587,688,2021-04-01,2021-06-30,4064,1023,174.2,90.0
2,723,638,2021-04-01,2021-04-14,2548,53,748.3333333333334,247.5
1,638,912,2021-04-01,2021-04-30,4023,40,169.33333333333334,161.0
4,688,638,2021-04-01,2021-04-14,2548,53,736.0,139.5
4,638,723,2021-04-01,2021-06-30,4064,1023,229.75,230.5
4,681,266,2021-04-01,2021-04-30,4023,40,273.3333333333333,198.0
2,781,587,2021-04-01,2021-04-14,2548,53,720.1666666666666,161.0
4,587,736,2021-04-01,2021-04-30,4023,40,400.5,400.5
2,191,54,2021-04-01,2021-04-14,2548,53,712.6666666666666,162.5
2,504,806,2021-04-01,2021-06-30,4064,1023,265.4,86.0
1,723,681,2021-04-01,2021-04-14,2469,48,625.2,311.0
4,796,587,2021-04-01,2021-04-14,2469,48,825.8,193.0
2,723,681,2021-04-01,2021-04-14,2469,48,868.2,357.0
2,191,504,2021-04-01,2021-04-14,2469,52,833.5,143.5
2,764,587,2021-04-01,2021-04-14,2469,52,714.3333333333334,146.5
2,736,54,2021-04-01,2021-04-14,2469,52,731.6666666666666,203.5
2,504,153,2021-04-01,2021-06-30,4064,1023,322.6,117.0
2,585,504,2021-04-01,2021-04-14,2548,53,798.0,200.0
1,191,587,2021-03-15,2021-03-31,2469,48,577.6,113.0
1,898,54,2021-03-15,2021-03-31,2469,48,586.2,136.0
4,764,218,2021-04-01,2021-04-14,2469,1023,851.2,162.0
1,764,308,2021-04-01,2021-04-14,2469,1023,679.6,124.0
1,796,218,2021-03-15,2021-03-31,2469,48,586.4,151.0
2,781,218,2021-04-01,2021-04-14,2469,52,719.0,171.5
4,806,218,2021-03-15,2021-03-31,2469,48,842.8,234.0
2,266,218,2021-03-15,2021-03-31,2469,48,836.8,208.0
1,191,638,2021-03-15,2021-03-31,2469,48,574.2,121.0
1,529,504,2021-04-01,2021-04-14,2469,52,640.3333333333334,166.5
4,806,587,2021-04-01,2021-04-14,2469,52,713.8333333333334,157.5
4,806,638,2021-04-01,2021-04-14,2469,48,837.2,220.0
1,764,678,2021-04-01,2021-04-14,2469,1023,674.0,111.0
1,796,308,2021-04-01,2021-04-14,2469,1023,678.6,131.0
2,796,638,2021-03-15,2021-03-31,2469,48,827.6,189.0
4,723,638,2021-04-01,2021-04-14,2469,1023,893.2,378.0
4,764,587,2021-04-01,2021-04-14,2469,52,719.5,151.5
2,912,681,2021-04-01,2021-04-14,2469,1023,879.6,180.0
4,912,681,2021-04-01,2021-04-14,2469,1023,894.0,227.0
1,585,587,2021-03-15,2021-03-31,2469,48,586.2,181.0
4,585,54,2021-04-01,2021-04-14,2469,52,732.0,192.5
2,736,587,2021-04-01,2021-04-14,2469,48,846.0,261.0
4,912,218,2021-04-01,2021-04-14,2469,52,716.3333333333334,190.0
4,736,587,2021-04-01,2021-04-14,2469,48,834.0,250.0
1,806,681,2021-04-01,2021-04-14,2469,1023,691.2,145.0
4,796,504,2021-04-01,2021-04-14,2469,52,856.6666666666666,200.5
4,638,723,2021-03-01,2021-03-31,2469,68,292.3333333333333,388.0
2,218,191,2021-03-01,2021-03-31,2469,68,139.0,149.5
1,218,912,2021-03-01,2021-03-31,2469,68,128.75,143.0
2,54,796,2021-03-01,2021-03-31,2469,68,181.75,149.5
1,638,806,2021-03-01,2021-03-31,2469,68,123.5,145.5
4,638,806,2021-03-01,2021-03-31,2469,68,134.0,198.0
2,638,796,2021-03-01,2021-03-31,2469,68,131.75,135.0
1,218,898,2021-03-01,2021-03-31,2469,68,112.25,133.0
4,218,585,2021-03-01,2021-03-31,2469,68,256.0,234.0
1,638,898,2021-03-01,2021-03-31,2469,68,119.5,138.0
1,587,688,2021-03-01,2021-03-31,2469,68,181.0,135.0
1,587,585,2021-03-01,2021-03-31,2469,68,251.0,223.0
1,638,529,2021-03-01,2021-03-31,2469,68,285.3333333333333,206.0
4,218,781,2021-03-01,2021-03-31,2469,68,134.75,155.0
4,54,529,2021-03-01,2021-03-31,2469,68,400.6666666666667,261.0
2,218,796,2021-03-01,2021-03-31,2469,68,137.25,143.0
1,218,191,2021-03-01,2021-03-31,2469,68,131.75,107.5
2,638,806,2021-03-01,2021-03-31,2469,68,140.75,193.5
4,218,688,2021-03-01,2021-03-31,2469,68,184.0,189.5
4,638,585,2021-03-01,2021-03-31,2469,68,266.0,245.0
4,638,912,2021-03-01,2021-03-31,2469,68,132.0,199.5
1,587,723,2021-03-01,2021-03-31,2469,68,245.66666666666666,287.0
4,638,529,2021-03-01,2021-03-31,2469,68,308.6666666666667,247.0
1,587,529,2021-03-01,2021-03-31,2469,68,273.0,187.0
2,587,796,2021-03-01,2021-03-31,2469,68,131.25,144.0
2,638,529,2021-03-01,2021-03-31,2469,68,304.3333333333333,265.0
1,638,723,2021-03-01,2021-03-31,2469,68,255.0,290.0
1,638,266,2021-03-01,2021-03-31,2469,68,125.75,125.5
2,218,723,2021-03-01,2021-03-31,2469,68,296.3333333333333,379.0
2,587,796,2021-04-01,2021-04-30,1817,52,228.0,66.0
4,796,308,2021-03-01,2021-03-31,3564,82,667.6,148.5
4,266,308,2021-03-15,2021-03-31,3564,89,509.8888888888889,64.0
4,898,218,2021-04-01,2021-04-14,1817,52,727.6693874643548,194.34983060833702
2,529,308,2021-03-15,2021-03-31,3564,53,516.7777777777778,73.0
2,688,218,2021-04-01,2021-04-14,1817,52,732.327766169146,195.47753719251733
2,529,54,2021-04-01,2021-04-14,1817,52,756.6536866561711,198.59360225940696
4,764,308,2021-03-01,2021-03-31,3564,68,721.5,149.0
1,529,638,2021-04-01,2021-04-14,1817,52,541.348329065648,174.46450840651494
2,585,308,2021-03-01,2021-03-31,3564,68,684.5,188.0
4,504,796,2021-04-01,2021-04-30,1817,52,443.4,25.0
2,585,308,2021-03-01,2021-03-31,3564,82,399.1818181818182,105.0
1,529,308,2021-03-15,2021-03-31,3564,43,455.8666666666667,58.0
4,912,587,2021-04-01,2021-04-14,1817,52,732.287604535942,196.38834879952867
2,806,308,2021-03-15,2021-03-31,3564,38,611.5714285714286,53.0
2,587,781,2021-04-01,2021-04-30,1817,52,262.8,56.0
4,796,54,2021-04-01,2021-04-14,1817,52,702.7972947529299,133.0
1,764,308,2021-03-15,2021-03-31,3564,53,733.7142857142857,56.0
1,764,587,2021-04-01,2021-04-14,1817,52,512.2794406530162,101.3348812882366
2,736,587,2021-04-01,2021-04-14,1817,52,729.2313359679571,183.84223230994036
1,54,796,2021-04-01,2021-04-30,1817,52,160.2,46.0
2,912,504,2021-04-01,2021-04-14,1817,52,863.5142662394493,207.90793931359553
2,806,638,2021-04-01,2021-04-14,2469,1023,868.2,210.0
2,806,681,2021-03-15,2021-03-31,2469,48,837.2,209.0
4,191,681,2021-03-15,2021-03-31,2469,48,824.4,184.0
2,266,587,2021-04-01,2021-04-14,2469,52,726.8333333333334,179.5
4,529,587,2021-04-01,2021-04-14,2469,1023,942.8,224.0
2,806,587,2021-03-15,2021-03-31,2469,48,838.8,229.0
2,638,191,2021-03-01,2021-03-31,2469,68,140.0,144.5
2,587,529,2021-03-01,2021-03-31,2469,68,318.0,254.0
4,218,806,2021-03-01,2021-03-31,2469,68,145.0,207.0
1,218,764,2021-03-01,2021-03-31,2469,68,202.0,122.5
1,54,688,2021-03-01,2021-03-31,2469,68,160.75,111.5
2,218,688,2021-03-01,2021-03-31,2469,68,183.75,199.0
4,266,308,2021-03-01,2021-03-31,3564,68,789.0,197.0
1,898,308,2021-03-15,2021-03-31,3564,48,420.0,137.0
2,54,529,2021-04-01,2021-04-30,1817,52,461.0937316606287,251.8055016904894
2,764,308,2021-03-01,2021-03-31,3564,82,398.54545454545456,108.0
2,504,585,2021-04-01,2021-04-30,1817,52,811.3192422929922,252.48615392154917
1,736,308,2021-03-01,2021-03-31,3564,114,560.1666666666666,257.0
2,781,218,2021-04-01,2021-04-14,1817,52,710.2885119651249,147.84098329476654
4,504,266,2021-04-01,2021-04-30,1817,52,412.6,75.0
4,587,688,2021-04-01,2021-04-30,1817,52,257.8,61.0
1,796,308,2021-03-01,2021-03-31,2469,882,593.0,156.0
4,54,688,2021-03-01,2021-03-31,2469,68,182.5,204.0
4,736,308,2021-03-15,2021-03-31,3564,89,516.3333333333334,75.0
1,529,308,2021-03-15,2021-03-31,3564,1023,531.7142857142857,44.0
1,764,308,2021-03-15,2021-03-31,3564,38,445.875,80.0
1,54,764,2021-04-01,2021-04-30,1817,52,191.6,48.0
1,806,308,2021-03-15,2021-03-31,3564,53,737.5714285714286,57.0
4,796,308,2021-03-01,2021-03-31,3564,68,777.0,212.0
2,806,308,2021-03-15,2021-03-31,3564,43,534.8125,88.0
4,736,308,2021-03-01,2021-03-31,3564,82,427.1,156.5
1,764,308,2021-03-15,2021-03-31,3564,1023,510.7142857142857,124.0
2,806,638,2021-04-01,2021-04-14,1817,52,712.9639614195966,125.04315804978643
2,529,308,2021-03-15,2021-03-31,3564,38,556.5,101.0
4,806,587,2021-04-01,2021-04-14,1817,52,716.1449361819833,145.3900212381526
4,266,308,2021-03-15,2021-03-31,3564,38,611.7142857142857,57.0
1,638,898,2021-04-01,2021-04-30,1817,52,172.8,51.0
1,587,688,2021-04-01,2021-04-30,1817,52,172.2,61.0
1,723,308,2021-03-01,2021-03-31,3564,82,622.1,148.0
4,266,308,2021-03-01,2021-03-31,3564,40,574.5714285714286,64.0
2,587,266,2021-04-01,2021-04-30,1817,52,202.4,69.0
1,218,736,2021-02-05,2021-06-30,3564,190,285.0,285.0
4,736,308,2021-03-15,2021-03-31,3564,43,601.2857142857143,59.5
4,585,308,2021-03-15,2021-03-31,3564,48,548.25,182.5
4,764,308,2021-03-01,2021-03-31,3564,82,405.09090909090907,131.0
1,587,912,2021-04-01,2021-04-30,1817,52,169.6,42.0
1,587,529,2021-04-01,2021-04-30,1817,52,276.54135950772434,208.88858733208758
2,585,308,2021-03-01,2021-03-31,3564,40,519.5,105.0
2,191,54,2021-04-01,2021-04-14,1817,52,719.2483503319193,156.70700859035725
1,723,308,2021-03-01,2021-03-31,3564,40,476.42857142857144,56.0
1,54,912,2021-04-01,2021-04-30,1817,52,195.0,46.0
2,898,678,2021-03-01,2021-03-31,3564,40,602.5714285714286,64.0
1,898,308,2021-03-01,2021-03-31,3564,68,642.4,172.0
4,266,308,2021-03-15,2021-03-31,3564,43,596.7857142857143,69.0
2,806,308,2021-03-15,2021-03-31,3564,89,479.22222222222223,60.0
4,736,587,2021-04-01,2021-04-14,1817,52,735.9897953337854,211.22059341942966
2,266,308,2021-03-01,2021-03-31,3564,82,418.7,123.5
4,723,638,2021-04-01,2021-04-14,1817,52,746.3421481273056,264.91555038079304
4,191,54,2021-04-01,2021-04-14,1817,52,705.1190826445008,143.81077440010142
4,898,587,2021-04-01,2021-04-14,1817,52,744.4108520895138,205.6133451171012
4,688,54,2021-04-01,2021-04-14,1817,52,725.7672763063734,192.2295625276182
2,638,796,2021-04-01,2021-04-30,1817,52,193.0,53.0
2,898,504,2021-04-01,2021-04-14,1817,52,858.9367056269974,194.6869936662248
2,529,308,2021-03-15,2021-03-31,3564,43,566.7333333333333,54.0
4,504,688,2021-04-01,2021-04-30,1817,52,491.6,67.0
1,723,308,2021-03-01,2021-03-31,3564,68,657.8,283.0
1,191,678,2021-03-01,2021-03-31,3564,40,521.1428571428571,47.0
2,266,308,2021-03-15,2021-03-31,3564,43,592.2857142857143,71.0
4,912,638,2021-04-01,2021-04-14,1817,52,726.9597965105243,184.30321107674177
2,912,54,2021-04-01,2021-04-14,1817,52,728.1952410018381,192.4234791574606
2,529,308,2021-03-15,2021-03-31,3564,89,455.6,106.0
2,912,218,2021-04-01,2021-04-14,1817,52,723.9196348773189,188.71402268375311
1,806,308,2021-03-15,2021-03-31,3564,43,428.5,75.5
2,912,308,2021-03-15,2021-03-31,3564,48,548.0,192.0
1,587,723,2021-04-01,2021-04-30,1817,52,427.34446917608676,297.2334161294812
1,504,736,2021-04-01,2021-04-30,1817,52,564.5423613828374,207.88552088631525
2,54,736,2021-04-01,2021-04-30,1817,52,556.1422094583448,250.94573045125597
4,898,308,2021-03-01,2021-03-31,3564,114,699.5,300.5
2,912,587,2021-04-01,2021-04-14,1817,52,736.1352459649966,210.4038886433937
4,266,218,2021-04-01,2021-04-14,1817,52,713.4007089028655,143.65228072399913
4,736,504,2021-04-01,2021-04-14,1817,52,865.9482539015082,212.1032874430119
4,266,308,2021-03-15,2021-03-31,3564,53,985.4285714285714,79.0
1,218,266,2021-04-01,2021-04-30,1817,52,112.4,39.0
4,912,504,2021-04-01,2021-04-14,1817,52,869.6033722936644,204.6869936662248
2,736,678,2021-03-01,2021-03-31,3564,40,604.0,59.0
1,266,54,2021-04-01,2021-04-14,1817,52,501.32562242006844,120.43295717500871
4,638,736,2021-02-05,2021-06-30,3564,190,360.5,360.5
2,912,308,2021-03-01,2021-03-31,3564,68,706.6666666666666,212.5
