EQUIPMENT_ID,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,avg_price,median_price,dq_ok
2,585,54,2021-03-15,2021-03-31,868.1835978835978,270.94444444444446,True
4,796,638,2021-03-01,2021-03-31,877.9388888888889,240.33333333333334,False
2,736,504,2021-03-01,2021-03-31,1007.5722222222222,276.6666666666667,False
2,781,587,2021-03-01,2021-03-31,863.2388888888889,254.66666666666666,False
4,764,678,2021-03-01,2021-03-14,766.5904761904762,149.9,True
1,781,308,2021-03-01,2021-03-14,512.8239130714815,106.61015554325536,False
4,723,678,2021-03-01,2021-03-31,850.8392857142858,229.75,False
4,736,681,2021-03-01,2021-03-31,927.475,324.5,False
1,723,308,2021-02-15,2021-02-28,584.6892857142857,195.5,False
2,736,218,2021-03-01,2021-03-31,1107.7333333333333,340.2142857142857,False
2,723,504,2021-03-01,2021-03-31,1048.1611111111113,386.3333333333333,False
2,764,587,2021-02-14,2021-02-28,820.2,191.0,False
2,898,681,2021-03-01,2021-03-31,957.975,343.75,False
4,912,218,2021-03-01,2021-03-31,875.3333333333334,250.66666666666666,False
2,764,504,2021-03-15,2021-03-31,1029.8388888888887,232.83333333333334,True
2,764,218,2021-02-14,2021-02-28,828.2,204.0,False
4,796,504,2021-03-01,2021-03-14,891.917069684649,187.5538739136839,True
4,796,504,2021-03-01,2021-03-31,1016.9111111111112,258.0,False
4,781,308,2021-02-15,2021-02-28,650.8761904761905,154.0,False
4,736,504,2021-03-15,2021-03-31,997.6714285714286,279.85714285714283,True
4,191,504,2021-03-01,2021-03-31,999.4166666666666,224.83333333333334,False
1,529,587,2021-03-15,2021-03-31,697.9072289534668,207.6521509123288,False
4,266,54,2021-03-01,2021-03-31,880.0166666666668,241.5,False
2,266,681,2021-02-14,2021-02-28,808.8,198.0,False
4,912,681,2021-03-15,2021-03-31,913.72,264.2,False
1,266,218,2021-02-14,2021-02-28,645.6,134.0,False
4,781,218,2021-03-15,2021-03-31,937.8940476190477,278.3,True
1,529,638,2021-02-14,2021-02-28,669.6,227.0,False
1,723,54,2021-02-14,2021-02-28,657.2,272.0,False
2,806,587,2021-03-01,2021-03-31,860.7444444444445,240.0,False
4,191,218,2021-03-01,2021-03-31,1091.3166666666668,308.57142857142856,False
2,806,218,2021-02-14,2021-02-28,796.4,173.0,False
2,529,681,2021-02-14,2021-02-28,832.0,237.0,False
1,898,638,2021-02-14,2021-02-28,638.2,136.0,False
1,912,681,2021-03-01,2021-03-31,805.4,138.0,False
2,191,681,2021-03-15,2021-03-31,940.6214285714286,290.7083333333333,True
4,764,681,2021-03-01,2021-03-31,906.8,196.0,False
2,912,218,2021-02-14,2021-02-28,833.2,263.0,False
4,585,587,2021-03-01,2021-03-31,823.6666666666667,220.0,False
4,781,587,2021-02-14,2021-02-28,817.2,214.0,False
1,681,723,2021-03-05,2021-03-31,588.0,588.0,False
2,764,681,2021-02-26,2021-03-14,1010.25,353.5,False
2,681,764,2021-03-04,2021-03-31,356.6666666666667,187.0,False
1,638,781,2021-03-05,2021-03-31,290.5833333333333,267.75,False
1,587,736,2021-03-05,2021-03-31,437.25,437.25,False
1,736,587,2021-02-26,2021-03-14,820.5,308.0,False
2,638,585,2021-03-05,2021-03-31,520.0,520.0,False
2,898,218,2021-04-15,2021-04-30,933.2199552686124,287.8047184170472,True
2,688,736,2021-04-01,2021-04-30,477.625,237.0,False
1,898,585,2021-04-01,2021-04-30,265.29166666666663,167.25,False
2,736,218,2021-02-14,2021-02-28,810.8,247.0,False
2,781,638,2021-02-14,2021-02-28,789.0,176.0,False
1,587,898,2021-03-05,2021-03-31,369.9166666666667,326.25,False
2,587,781,2021-03-04,2021-03-31,261.3333333333333,223.0,False
1,688,585,2021-04-01,2021-04-30,288.5,187.5,False
1,736,681,2021-04-15,2021-04-30,700.1388888888889,245.61111111111111,True
1,529,191,2021-04-01,2021-04-30,167.25,181.5,False
2,764,504,2021-04-15,2021-04-30,922.8037082302452,186.6525752442677,True
2,585,796,2021-04-01,2021-04-30,258.20833333333337,238.0,False
4,266,587,2021-04-06,2021-04-14,1076.5,348.0,False
2,688,587,2021-04-15,2021-04-30,866.125,244.5,False
4,912,54,2021-04-15,2021-04-30,977.4618041044766,265.74719214906463,True
2,781,638,2021-04-06,2021-04-14,1028.0,317.5,False
4,898,638,2021-04-15,2021-04-30,941.8939190462937,287.96827711494086,True
1,781,218,2021-04-06,2021-04-14,836.0,327.5,False
2,266,587,2021-04-06,2021-04-14,1030.5,332.0,False
2,191,587,2021-04-06,2021-04-14,1033.5,339.0,False
4,688,504,2021-04-15,2021-04-30,930.5718392807441,224.75603918102814,False
4,266,638,2021-04-06,2021-04-14,1083.75,346.0,False
2,736,218,2021-04-01,2022-03-31,878.0,377.5,False
1,688,218,2021-04-15,2021-04-30,603.3074487761123,174.92379216379436,False
4,912,638,2021-04-06,2021-04-14,1082.25,321.0,False
1,191,54,2021-04-06,2021-04-14,824.25,299.5,False
4,912,587,2021-04-06,2021-04-14,1082.5,357.0,False
2,191,54,2021-04-06,2021-04-14,1034.0,325.5,False
4,781,638,2021-04-15,2021-04-30,1132.5833333333333,281.25,False
4,912,504,2021-04-15,2021-04-30,941.1426891579373,216.1907374674719,True
4,585,638,2021-04-06,2021-04-14,1095.0,352.0,False
1,585,218,2021-04-06,2021-04-14,843.5,338.5,False
1,585,54,2021-04-06,2021-04-14,832.75,337.0,False
4,529,638,2021-04-06,2021-04-14,1148.25,379.5,False
1,796,504,2021-04-06,2021-04-14,920.25,303.5,False
2,736,218,2021-04-06,2021-04-14,1056.5,366.5,False
2,529,218,2021-04-06,2021-04-14,1106.5,387.5,False
4,54,723,2021-04-01,2021-04-30,625.0885510064153,521.8108343829027,True
2,504,764,2021-04-01,2021-04-30,404.74666666666667,113.9,True
2,806,681,2021-03-12,2021-03-31,1024.25,367.0,False
4,764,54,2021-03-12,2021-03-31,1035.5,381.5,False
4,781,218,2021-03-12,2021-03-31,1010.25,373.0,False
2,504,266,2021-04-01,2021-04-30,394.81666666666666,109.5,True
2,266,504,2021-03-15,2021-03-31,965.8342261904761,216.875,True
1,688,218,2021-03-15,2021-03-31,687.6646741775179,207.6157902489321,False
2,218,781,2021-04-01,2021-04-30,229.1388888888889,164.75,True
1,587,688,2021-04-01,2021-04-30,194.17666666666665,84.4,True
2,796,218,2021-03-12,2021-03-31,1029.5,360.5,False
2,806,308,2021-03-12,2021-03-31,905.5,345.5,False
1,529,638,2021-04-15,2021-04-30,675.5026470113077,198.2082323915406,True
1,266,218,2021-03-12,2021-03-31,799.5,277.5,False
4,54,806,2021-03-11,2021-03-31,341.0,218.0,False
2,736,681,2021-03-12,2021-03-31,1035.25,396.5,False
4,806,54,2021-03-16,2021-03-31,587.1186467618916,147.6809595388263,False
4,781,218,2021-03-01,2021-03-31,1098.9285714285713,312.14285714285717,False
1,638,806,2021-03-11,2021-03-31,193.66666666666666,130.0,False
4,806,678,2021-03-16,2021-03-31,612.756555858278,148.14585238102617,False
2,736,218,2021-03-16,2021-03-31,648.6828131670311,252.30703491337556,False
1,688,54,2021-03-12,2021-03-31,810.75,291.5,False
1,266,218,2021-03-01,2021-03-31,981.092857142857,248.14285714285714,False
1,266,218,2021-03-16,2021-03-31,479.0570790451124,95.30303265097395,False
2,218,191,2021-03-11,2021-03-31,242.0,212.0,False
2,806,638,2021-03-12,2021-03-31,1009.5,342.0,False
1,266,504,2021-03-12,2021-03-31,980.0,287.5,False
4,266,218,2021-03-01,2021-03-31,1089.3833333333334,307.92857142857144,False
4,54,723,2021-03-11,2021-03-31,682.5,682.5,False
4,898,681,2021-03-12,2021-03-31,1032.5,388.5,False
1,504,585,2021-03-11,2021-03-31,652.5,652.5,False
4,764,218,2021-03-01,2021-03-31,1119.8138888888889,294.4166666666667,False
4,898,54,2021-03-12,2021-03-31,1038.25,405.5,False
2,587,266,2021-03-11,2021-03-31,258.3333333333333,210.0,False
4,898,218,2021-03-01,2021-03-31,1097.8476190476192,328.5,False
4,638,796,2021-02-11,2021-09-30,419.3333333333333,233.0,False
4,796,681,2021-04-15,2021-04-30,903.0764285714286,283.15,True
2,781,585,2021-05-01,2022-04-30,481.3333333333333,269.0,False
2,723,764,2021-04-01,2021-04-30,229.875,212.5,False
4,764,723,2021-04-01,2021-04-30,275.625,290.25,False
4,191,638,2021-04-15,2021-04-30,963.7430402930403,273.53846153846155,True
2,736,806,2021-04-01,2021-04-30,259.75,244.5,False
4,912,587,2021-04-15,2021-04-30,837.2049795545212,211.7663008788727,True
4,266,504,2021-04-15,2021-04-30,921.0927626809435,197.05922002997795,True
4,736,764,2021-04-01,2021-04-30,248.70833333333334,234.25,False
1,504,723,2021-03-01,2021-03-31,522.577504212588,295.83165222328154,False
2,587,723,2021-03-01,2021-03-31,444.90914767033934,432.9474080341067,True
1,912,638,2021-05-01,2021-05-31,724.8333333333334,304.5,False
4,191,587,2021-04-13,2021-04-30,1137.75,361.0,False
1,723,54,2021-04-01,2021-06-30,927.25,365.5,False
2,898,638,2021-04-01,2021-06-30,1133.0,428.0,False
1,898,638,2021-04-09,2021-04-30,851.5,313.0,False
1,898,504,2021-05-01,2021-05-31,914.8333333333334,364.5,False
1,781,218,2021-05-01,2021-05-31,720.3333333333334,302.5,False
1,736,54,2021-04-15,2021-04-30,721.7418548407336,242.68105855706546,True
2,736,681,2021-04-15,2021-04-30,924.7547619047618,307.55555555555554,True
4,736,587,2021-04-13,2021-04-30,1142.25,367.5,False
2,218,736,2021-04-01,2021-04-30,438.1666666666667,438.1666666666667,False
1,736,681,2021-05-01,2021-05-14,746.3846938775511,248.14285714285714,False
4,504,529,2021-05-01,2021-05-31,777.4728458979877,399.7025998765798,False
2,587,764,2021-05-01,2022-04-30,272.5,272.5,False
1,912,529,2021-05-01,2022-04-30,112.75,166.0,False
1,781,678,2021-02-08,2021-02-28,820.75,266.5,False
4,796,678,2021-02-08,2021-02-28,907.0,325.5,False
4,723,54,2021-02-15,2021-02-28,879.7851362020197,397.0165337426322,False
1,587,688,2021-03-01,2021-03-31,153.70000000000002,67.75,True
1,764,54,2021-02-15,2021-02-28,593.9023007170979,116.96748074568812,False
1,912,681,2021-02-08,2021-02-28,813.25,296.5,False
1,781,587,2021-02-15,2021-02-28,644.4589641246552,125.26484428672525,False
1,504,736,2021-03-01,2021-03-31,559.7172693409337,204.2830865586875,False
2,529,796,2021-05-01,2022-04-30,143.825,202.5,False
1,898,308,2021-02-08,2021-02-28,722.0,281.5,False
1,736,638,2021-02-15,2021-02-28,647.4059982929263,199.45041010252223,False
2,587,898,2021-02-11,2021-03-11,258.3333333333333,199.0,False
1,529,504,2021-02-15,2021-02-28,742.065968546513,196.96220556686114,False
1,638,736,2021-02-11,2021-03-11,348.0,348.0,False
1,54,806,2021-02-11,2021-03-11,258.0,121.0,False
2,796,681,2021-02-08,2021-02-28,1019.25,379.5,False
1,54,529,2021-03-01,2021-03-31,381.3631121226278,209.84344977191344,True
1,587,736,2021-02-11,2021-03-11,393.0,393.0,False
1,585,587,2021-02-15,2021-02-28,612.622939653636,199.74879597993896,False
4,764,504,2021-02-15,2021-02-28,982.2816920365076,163.33924780338134,False
4,266,587,2021-02-15,2021-02-28,828.8142007592809,175.69105804445408,False
2,54,266,2021-02-11,2021-03-11,332.0,221.0,False
2,723,678,2021-02-08,2021-02-28,968.25,412.5,False
1,191,54,2021-02-15,2021-02-28,643.9577600978861,119.42465378396946,False
4,898,54,2021-02-15,2021-02-28,843.117305605763,238.02143543413243,False
2,723,587,2021-02-15,2021-02-28,885.0665455307767,412.75561664711023,False
4,796,587,2021-02-15,2021-02-28,832.3486020794987,179.20836497187398,False
4,806,504,2021-02-15,2021-02-28,996.7506596437524,167.63602570857418,False
2,736,54,2021-02-15,2021-02-28,833.3695510716541,254.7274766624053,False
4,723,638,2021-02-15,2021-02-28,880.6769606156647,398.70222923777044,False
2,796,218,2021-02-15,2021-02-28,836.014388763337,184.2176411337187,False
1,898,638,2021-02-15,2021-02-28,629.0957840830699,159.81429080596922,False
4,638,806,2021-03-05,2021-03-31,353.0,346.5,False
1,681,806,2021-03-04,2021-03-31,258.3333333333333,145.0,False
4,218,898,2021-03-05,2021-03-31,214.66666666666666,189.0,False
1,218,736,2021-03-05,2021-03-31,408.0,408.0,False
2,638,898,2021-03-04,2021-03-31,224.66666666666666,205.0,False
2,587,266,2021-03-04,2021-03-31,274.3333333333333,205.0,False
4,54,764,2021-03-08,2021-03-31,376.6666666666667,195.0,False
2,796,638,2021-02-26,2021-03-14,1034.0,373.0,False
1,736,681,2021-02-26,2021-03-14,828.0,331.0,False
1,638,191,2021-03-04,2021-03-31,179.66666666666666,129.0,False
2,723,638,2021-02-26,2021-03-14,1073.25,467.5,False
1,218,796,2021-03-08,2021-03-31,190.66666666666666,130.0,False
1,796,308,2021-02-26,2021-03-14,716.0,268.5,False
4,681,898,2021-03-04,2021-03-31,336.6666666666667,224.0,False
2,736,638,2021-02-26,2021-03-14,1032.25,399.5,False
1,54,806,2021-03-05,2021-03-31,283.0,146.0,False
1,764,308,2021-02-26,2021-03-14,714.0,246.5,False
2,191,681,2021-02-26,2021-03-14,1022.25,360.0,False
1,681,764,2021-03-05,2021-03-31,416.0,338.5,False
4,218,898,2021-03-08,2021-03-31,222.33333333333334,187.0,False
2,54,898,2021-03-05,2021-03-31,340.3333333333333,229.0,False
2,587,736,2021-03-05,2021-03-31,535.0,535.0,False
4,912,681,2021-02-26,2021-03-14,1023.5,389.5,False
4,504,736,2021-03-05,2021-03-31,778.0,778.0,False
4,504,898,2021-03-04,2021-03-31,440.3333333333333,197.0,False
4,912,54,2021-02-26,2021-03-14,1046.25,423.0,False
4,587,898,2021-03-04,2021-03-31,267.0,194.0,False
2,764,638,2021-02-26,2021-03-14,1026.75,363.5,False
4,54,266,2021-03-08,2021-03-31,335.6666666666667,197.0,False
4,688,504,2021-02-26,2021-03-14,1189.5,401.0,False
2,54,585,2021-03-05,2021-03-31,630.0,630.0,False
4,504,191,2021-03-08,2021-03-31,462.3333333333333,198.0,False
2,764,308,2021-02-26,2021-03-14,899.75,349.0,False
1,218,898,2021-03-04,2021-03-31,184.66666666666666,122.0,False
1,796,638,2021-02-26,2021-03-14,812.75,282.5,False
4,266,587,2021-02-26,2021-03-14,1010.25,354.0,False
1,504,781,2021-03-08,2021-03-31,397.6666666666667,151.0,False
2,688,504,2021-02-26,2021-03-14,1189.5,403.5,False
4,638,806,2021-03-04,2021-03-31,227.0,187.0,False
2,898,678,2021-02-26,2021-03-14,929.5,367.5,False
1,723,678,2021-02-26,2021-03-14,854.5,343.0,False
4,504,764,2021-03-05,2021-03-31,496.0,191.0,False
2,681,806,2021-03-05,2021-03-31,361.6666666666667,224.0,False
1,54,266,2021-03-08,2021-03-31,272.3333333333333,122.0,False
1,781,678,2021-02-26,2021-03-14,830.0,296.0,False
4,736,218,2021-02-26,2021-03-14,1026.5,392.5,False
4,638,898,2021-03-05,2021-03-31,225.0,207.0,False
1,587,266,2021-03-04,2021-03-31,223.66666666666666,138.0,False
1,681,723,2021-03-04,2021-03-31,519.0,519.0,False
1,736,504,2021-02-26,2021-03-14,999.5,316.5,False
2,764,678,2021-02-26,2021-03-14,905.25,322.5,False
4,587,796,2021-03-08,2021-03-31,280.6666666666667,229.0,False
4,504,585,2021-03-08,2021-03-31,799.5,799.5,False
2,54,266,2021-03-08,2021-03-31,360.0,220.0,False
2,638,266,2021-03-08,2021-03-31,236.66666666666666,231.0,False
2,54,781,2021-03-08,2021-03-31,329.3333333333333,187.0,False
4,723,638,2021-03-01,2022-02-28,683.3990587095235,461.1892871656271,False
4,688,218,2021-03-01,2022-02-28,654.2938201348807,418.1169445589121,False
1,153,218,2021-03-01,2022-02-28,531.9585904654341,312.93181602054074,False
4,796,218,2021-02-09,2021-02-14,843.4,187.0,False
1,688,218,2021-03-01,2022-02-28,525.9350563313844,302.8619837068501,False
1,723,504,2021-02-15,2021-02-28,750.1544910744751,267.05987711268,False
4,153,218,2021-03-01,2022-02-28,651.6708921253507,414.63204900624464,False
2,587,736,2021-03-04,2021-03-31,482.5,482.5,False
1,898,218,2021-03-01,2022-02-28,530.7605449533679,300.0053729356199,False
2,736,638,2021-02-15,2021-02-28,842.0545536491004,247.11326408974597,False
4,736,638,2021-02-09,2021-02-14,823.6,225.0,False
1,736,587,2021-02-09,2021-02-14,748.0,205.0,False
2,781,218,2021-02-09,2021-02-14,847.2,224.0,False
4,723,585,2021-03-01,2022-02-28,331.62512221661905,326.7463543968184,False
1,912,218,2021-02-15,2021-02-28,627.4159028412935,160.41670514946304,False
1,266,54,2021-02-09,2021-02-14,747.4,120.0,False
4,723,796,2021-03-01,2022-02-28,237.12854403370446,302.20860782681416,False
1,736,681,2021-02-09,2021-02-14,750.0,210.0,False
1,796,218,2021-03-01,2022-02-28,541.0415631433877,287.92198941262245,False
1,736,54,2021-02-09,2021-02-14,763.4,223.0,False
1,781,54,2021-02-15,2021-02-28,637.106271583453,148.50856177651053,False
4,806,638,2021-03-01,2022-02-28,620.8168598154663,356.1150347101151,False
2,796,218,2021-03-01,2022-02-28,646.8002838917188,381.49419913145465,False
4,723,681,2021-02-15,2021-02-28,874.4,379.0,False
4,266,218,2021-02-15,2021-02-28,839.4512369158404,168.47228463839085,False
2,266,587,2021-02-09,2021-02-14,845.8,216.0,False
4,781,504,2021-02-09,2021-02-14,803.3333333333334,134.0,False
2,806,638,2021-02-09,2021-02-14,841.4,201.0,False
1,688,504,2021-03-15,2021-03-31,798.4940719049564,188.97824912849217,False
1,796,678,2021-03-01,2021-03-14,610.7401360544218,130.5,True
4,781,54,2021-02-09,2021-02-14,834.2,193.0,False
4,681,688,2021-04-01,2021-04-30,309.75,151.5,False
2,308,796,2021-04-01,2021-04-30,241.125,115.75,False
1,912,54,2021-03-01,2021-03-14,687.1802437356747,175.13695952007927,True
2,587,781,2021-04-01,2021-04-30,274.26944444444445,159.58333333333334,True
1,912,681,2021-03-01,2021-03-14,688.44,150.8,False
4,898,218,2021-03-24,2021-03-31,612.253198004473,271.4974198447258,False
4,806,54,2021-03-24,2021-03-31,587.3010882765077,143.96181680122731,False
4,529,638,2021-03-24,2021-03-31,639.7055388575303,282.6497948979885,False
2,796,678,2021-03-24,2021-03-31,586.170495215697,145.04656676636034,False
2,806,638,2021-03-24,2021-03-31,577.2492398227016,146.59620957369327,False
2,723,218,2021-04-01,2021-04-30,1079.75,509.5,False
2,587,266,2021-04-01,2021-04-30,199.06333333333333,109.5,True
2,796,218,2021-04-01,2021-04-30,1051.5,416.5,False
2,266,638,2021-04-01,2021-04-30,1032.75,391.5,False
2,723,308,2021-04-01,2021-04-30,737.1333333333333,235.0,False
2,688,678,2021-04-01,2021-04-30,1073.25,353.0,False
2,587,723,2021-04-01,2021-04-30,473.82713161185785,459.23404919388355,True
1,736,681,2021-04-01,2021-04-30,920.5,354.5,False
4,587,781,2021-04-01,2021-04-30,277.7861111111111,165.83333333333334,True
1,806,218,2021-04-01,2021-04-30,939.25,316.0,False
4,587,585,2021-04-01,2021-04-30,489.11890389037507,327.94344554351073,True
1,796,218,2021-04-01,2021-04-14,716.9001374859596,198.90761403619996,True
4,688,54,2021-04-01,2021-04-30,1046.25,414.5,False
1,736,504,2021-04-01,2021-04-30,1099.75,369.5,False
4,191,638,2021-04-01,2021-04-30,1033.25,390.0,False
1,638,585,2021-04-01,2021-04-30,328.35819703478234,274.45132251683793,True
4,723,678,2021-04-01,2021-04-30,1113.25,422.0,False
2,504,191,2021-04-01,2021-06-30,251.6,105.0,False
1,504,764,2021-04-01,2021-04-30,314.38666666666666,76.3,True
2,587,898,2021-04-01,2021-04-30,258.56904761904764,186.21428571428572,True
4,681,781,2021-04-01,2021-06-30,188.6,79.0,False
2,912,218,2021-04-01,2021-04-14,886.6484779493318,251.41266918708368,True
1,638,806,2021-04-01,2021-06-30,95.6,57.0,False
4,638,764,2021-04-01,2021-04-30,348.25,294.25,False
2,218,806,2021-04-01,2021-04-30,266.5,298.1666666666667,False
2,504,736,2021-04-01,2021-06-30,392.75,160.0,False
1,218,529,2021-04-01,2021-04-30,435.25,435.25,False
2,912,504,2021-04-01,2021-04-14,945.9901332723023,214.41541990194222,True
1,504,806,2021-04-01,2021-06-30,236.6,77.0,False
4,681,736,2021-04-01,2021-06-30,297.25,162.5,False
1,308,585,2021-04-01,2021-06-30,279.75,141.0,False
4,638,153,2021-04-01,2021-06-30,177.0,118.0,False
4,587,153,2021-04-01,2021-06-30,185.2,111.0,False
4,191,218,2021-04-01,2021-04-14,916.4873757863602,265.14914783233485,True
4,736,681,2021-04-01,2021-04-14,922.6026785714286,294.1875,True
4,688,587,2021-04-01,2021-04-14,815.0129163046743,214.50992414199442,False
1,681,806,2021-04-01,2021-06-30,148.8,35.0,False
4,308,764,2021-04-01,2021-06-30,199.6,91.0,False
4,191,504,2021-04-01,2021-04-14,932.972133031261,181.08261262967406,True
4,218,529,2021-03-01,2021-03-31,339.3333333333333,254.0,False
4,54,736,2021-03-01,2021-03-31,501.9180493924202,300.6175542492878,True
1,587,736,2021-03-01,2021-03-31,277.1962784767757,206.51062751287546,True
1,806,308,2021-03-01,2021-03-31,601.3710317460318,163.5,False
2,898,308,2021-03-01,2021-03-31,772.3551587301587,229.91666666666666,False
1,587,764,2021-04-01,2021-04-30,182.71666666666667,80.1,True
1,781,504,2021-04-01,2021-04-14,747.7645224706288,179.64018131676545,True
2,191,678,2021-03-01,2021-03-31,585.4285714285714,46.0,False
2,781,308,2021-04-01,2021-04-14,718.7030379129104,132.1584413731892,False
2,764,218,2021-04-01,2021-04-14,878.0964199613938,234.24857972055804,True
1,796,678,2021-03-01,2021-03-31,734.2142857142858,145.5,False
2,218,736,2021-02-05,2021-06-30,377.0,377.0,False
1,587,781,2021-04-01,2021-04-30,187.97222222222226,122.33333333333333,True
1,504,585,2021-04-01,2021-04-30,636.0606376225868,405.3916161807801,True
1,585,218,2021-03-18,2021-03-31,851.0,352.5,False
2,898,504,2021-03-18,2021-03-31,1130.75,315.5,False
2,723,638,2021-04-01,2021-07-15,672.2824973878369,420.7687013397493,False
6,266,308,2021-04-01,2021-06-30,761.1682146808016,203.7033394617555,False
1,191,638,2021-03-18,2021-03-31,826.75,279.5,False
6,764,218,2021-04-01,2021-06-30,775.2877965603388,193.2278584334485,False
1,191,218,2021-03-18,2021-03-31,842.0,325.5,False
1,781,54,2021-03-18,2021-03-31,824.5,306.0,False
1,806,587,2021-03-18,2021-03-31,817.75,301.0,False
4,266,504,2021-03-18,2021-03-31,1153.5,298.5,False
2,723,504,2021-03-18,2021-03-31,1179.0,419.5,False
6,529,54,2021-04-01,2021-06-30,842.0,324.0,False
4,806,681,2021-03-31,2021-04-14,1022.25,367.0,False
4,898,681,2021-03-31,2021-04-14,1026.5,377.0,False
4,191,638,2021-04-01,2021-07-15,636.7625343486926,379.4897454591562,False
4,806,54,2021-03-15,2021-03-31,819.4904761904763,229.22727272727272,True
2,266,504,2021-04-01,2021-04-14,965.0466435363016,194.4893175262307,True
2,806,504,2021-03-31,2021-04-14,1159.25,362.5,False
2,764,218,2021-03-15,2021-03-31,921.9018518518519,254.94444444444446,True
4,585,54,2021-03-15,2021-03-31,875.5931216931217,279.3333333333333,True
4,736,681,2021-03-15,2021-03-31,917.2811688311689,309.6818181818182,True
1,529,308,2021-04-01,2021-04-14,566.9975198412699,125.0,False
4,688,638,2021-04-01,2021-04-14,985.4166666666666,269.3333333333333,False
1,529,504,2021-03-15,2021-03-31,808.9079071216862,216.44660374396435,False
1,529,638,2021-03-15,2021-03-31,698.613686426893,211.44265319708055,False
4,764,504,2021-04-01,2021-04-14,929.9354432741363,187.00073812769156,True
2,191,587,2021-05-01,2022-04-30,1015.5,465.5,False
2,723,638,2021-03-01,2021-04-30,530.5,483.0,False
1,796,218,2021-04-13,2021-04-30,862.75,312.5,False
4,796,54,2021-04-01,2021-06-30,1244.5,378.0,False
4,736,218,2021-04-01,2021-06-30,1259.0,460.5,False
1,806,529,2021-05-01,2021-05-31,203.3589801967249,196.71099470631123,False
2,723,764,2021-05-01,2021-05-31,229.875,211.75,False
2,529,796,2021-05-01,2021-05-31,241.375,216.5,False
1,529,308,2021-04-01,2021-04-30,391.0454545454545,108.0,False
4,587,898,2021-04-01,2021-04-30,256.95476190476194,183.35714285714286,True
4,736,723,2021-05-01,2021-05-31,265.77777777777777,265.8333333333333,False
4,781,54,2021-04-13,2021-04-30,1111.75,322.5,False
2,585,191,2021-05-01,2021-05-31,252.83333333333334,237.0,False
4,806,587,2021-04-09,2021-04-30,1066.25,401.0,False
4,723,688,2021-05-01,2021-05-31,251.0,237.0,False
1,723,688,2021-05-01,2021-05-31,155.0,136.0,False
1,736,587,2021-04-15,2021-04-30,735.7511190985944,241.96074930777266,True
4,781,638,2021-04-13,2021-04-30,1134.75,335.0,False
4,529,688,2021-05-01,2021-05-31,310.08333333333337,245.0,False
2,796,218,2021-05-01,2021-05-31,815.6666666666666,406.5,False
1,781,54,2021-04-13,2021-04-30,867.75,325.0,False
4,796,681,2021-04-01,2021-06-30,1239.25,374.0,False
1,781,587,2021-04-09,2021-04-30,838.75,328.5,False
1,688,638,2021-04-13,2021-04-30,866.0,282.5,False
2,529,681,2021-05-01,2021-05-31,834.0,453.5,False
2,796,585,2021-05-01,2021-05-31,628.7916666666667,221.0,False
1,912,585,2021-05-01,2021-05-31,264.41666666666663,184.5,False
1,781,723,2021-05-01,2021-05-31,151.625,129.0,False
4,898,504,2021-05-01,2021-05-31,1012.5,413.5,False
1,638,796,2021-04-01,2021-04-30,164.15714285714284,107.57142857142857,True
4,723,638,2021-04-09,2021-04-30,1111.5,510.5,False
4,218,781,2021-04-01,2021-04-30,232.94999999999996,163.58333333333334,True
2,898,681,2021-04-09,2021-04-30,1068.0,432.5,False
1,796,585,2021-05-01,2021-05-31,349.54166666666663,178.75,False
2,781,504,2021-05-01,2021-05-31,998.0,393.5,False
1,806,723,2021-05-01,2021-05-31,222.18180931556356,213.18140393698292,False
4,781,218,2021-04-09,2021-04-30,1062.25,410.0,False
1,585,781,2021-05-01,2021-05-31,174.54166666666669,192.5,False
2,191,587,2021-05-01,2021-05-31,817.6666666666666,398.5,False
2,688,723,2021-05-01,2021-05-31,206.625,165.0,False
2,898,218,2021-04-09,2021-04-30,1059.75,413.5,False
2,898,54,2021-04-09,2021-04-30,1065.5,433.0,False
1,191,681,2021-04-01,2021-06-30,900.5,315.5,False
4,723,587,2021-04-09,2021-04-30,1109.25,512.5,False
4,266,587,2021-04-13,2021-04-30,1114.75,341.0,False
1,723,218,2021-04-13,2021-04-30,911.25,393.0,False
2,681,723,2021-04-01,2021-04-30,620.7222222222223,609.8333333333334,False
4,736,681,2021-04-15,2021-04-30,923.6595238095238,312.6666666666667,True
2,912,681,2021-04-15,2021-04-30,878.8,200.0,False
1,529,54,2021-04-15,2021-04-30,674.4510477826358,207.7194043892947,True
2,781,587,2021-04-15,2021-04-30,986.1404969490085,256.5,True
3,796,723,2021-05-01,2022-04-30,191.2,158.0,False
1,688,736,2021-05-01,2022-04-30,99.0,98.0,False
1,688,308,2021-04-01,2021-04-14,715.1269841269841,110.5,False
1,736,806,2021-05-01,2022-04-30,70.0,147.5,False
2,529,308,2021-04-01,2021-04-14,701.874107142857,162.41666666666666,False
2,585,308,2021-04-01,2021-04-14,705.9954365079366,155.125,False
2,806,638,2021-02-08,2021-02-28,1026.375,340.75,False
1,736,504,2021-02-08,2021-02-28,975.375,336.75,False
4,218,723,2021-02-15,2021-03-15,578.5,578.5,False
1,638,723,2021-02-15,2021-03-15,462.5,462.5,False
1,218,266,2021-02-15,2021-03-15,247.66666666666666,165.0,False
4,308,898,2021-03-08,2021-03-31,151.95833333333334,94.75,False
